Item_Id,Date,State_of_Country,Market_Category,Product_Category,Grade,Demand,High_Cap_Price,prediction
IT_265740,2014-01-23,21,37,0,0,3.4,12203,8463.407700035154
IT_265742,2014-01-23,21,310,0,0,2.0,12112,7925.114795434429
IT_265747,2014-01-23,21,353,0,0,0.4,12803,8023.74266682742
IT_265751,2014-01-23,21,446,10,0,29.8,11672,7359.652868330534
IT_265757,2014-01-23,21,356,14,0,4.7,17101,9555.033507810555
IT_265792,2014-01-24,0,3,0,0,0.1,14260,6406.298737821708
IT_265816,2014-01-24,0,294,0,2,2.2,15268,9550.469468904263
IT_265819,2014-01-24,0,436,1,0,8.2,4943,2668.9965635853464
IT_265866,2014-01-24,17,9,0,3,5.5,32876,9481.212650565129
IT_265869,2014-01-24,17,358,0,3,3.2,21662,6608.539360386856
IT_265874,2014-01-24,18,23,9,0,0.0,3946,2418.4830918576968
IT_265880,2014-01-24,20,55,0,2,0.8,5044,2615.3481182597975
IT_265905,2014-01-24,21,330,10,2,0.7,13412,6529.521910814558
IT_265911,2014-01-24,21,37,0,0,3.2,12248,8470.09889275341
IT_265922,2014-01-24,21,274,10,0,0.6,16174,8743.258201271205
IT_265927,2014-01-24,21,356,14,0,5.8,15236,9061.35925702229
IT_265932,2014-01-24,21,345,14,0,7.0,16684,9294.649908964957
IT_265935,2014-01-24,21,312,0,0,1.5,12876,7997.154216803369
IT_265948,2014-01-24,5,90,0,0,151.6,10158,2985.6054602935833
IT_265966,2014-01-25,0,3,0,0,0.2,12900,5785.429875792284
IT_265976,2014-01-25,0,268,0,2,2.0,9763,3184.348836808333
IT_265999,2014-01-25,0,450,0,0,1.2,18336,6560.76852462076
IT_266030,2014-01-25,1,132,0,0,327.3,13317,2578.848050282973
IT_266056,2014-01-25,18,23,4,0,0.0,2827,1628.776144106566
IT_266058,2014-01-25,18,23,5,1,0.0,6060,3523.4979553885983
IT_266060,2014-01-25,18,23,5,2,0.0,2969,932.1238659950992
IT_266069,2014-01-25,20,55,0,2,0.6,4481,2083.2464650051247
IT_266096,2014-01-25,3,74,0,2,1.7,27150,10116.97911802414
IT_266103,2014-01-25,21,330,10,2,0.5,14087,6930.563807588345
IT_266111,2014-01-25,21,310,0,0,1.9,11543,7723.958761911185
IT_266115,2014-01-25,21,353,0,0,0.5,12346,8010.902492370936
IT_266124,2014-01-25,21,274,10,0,0.7,16327,8725.367560245562
IT_266128,2014-01-25,21,356,14,0,6.9,16901,9273.448999874046
IT_266132,2014-01-25,21,347,1,0,1.7,13089,8915.806969128917
IT_266137,2014-01-25,21,338,0,0,1.0,12087,7981.964681085816
IT_266141,2014-01-25,21,65,0,0,105.5,6076,3768.6810649548447
IT_266155,2014-01-26,7,352,0,0,0.1,32926,13301.723698412701
IT_266157,2014-01-26,12,257,0,0,164.8,29445,10803.179587301587
IT_266166,2014-01-26,0,3,0,0,0.2,13959,6163.941893010773
IT_266175,2014-01-26,0,268,0,2,4.2,9983,2931.749035535079
IT_266188,2014-01-26,0,294,0,2,6.8,13519,3411.461121305895
IT_266255,2014-01-26,17,11,0,3,141.7,2329,465.7727262032286
IT_266258,2014-01-26,18,23,5,2,0.0,4801,1923.713176178519
IT_266264,2014-01-26,20,55,0,2,1.2,6162,3206.9978013141344
IT_266281,2014-01-26,20,137,0,0,1.5,23615,4761.072460317459
IT_266298,2014-01-26,21,330,10,2,0.7,14574,6800.853148858186
IT_266299,2014-01-26,21,437,10,0,38.9,11139,6811.696670113138
IT_266307,2014-01-26,21,310,0,0,1.7,10734,7121.173236153741
IT_266318,2014-01-26,21,446,10,0,56.7,11123,7090.685677499545
IT_266322,2014-01-26,21,274,10,0,0.8,15734,8871.095088396425
IT_266324,2014-01-26,21,449,10,0,3.0,11335,7451.143144411018
IT_266334,2014-01-26,21,338,0,0,1.3,12693,8016.239790014057
IT_266338,2014-01-26,21,65,0,0,165.7,5831,3604.6543776288327
IT_266354,2014-01-27,7,27,0,0,8.7,22480,11812.757646464643
IT_266366,2014-01-27,0,3,0,0,0.1,4401,3084.3050439022863
IT_266376,2014-01-27,0,268,0,2,6.2,10287,2904.432235776007
IT_266402,2014-01-27,0,320,0,0,5.7,15559,5498.259473611781
IT_266413,2014-01-27,1,132,0,0,440.4,11438,2416.6792590274254
IT_266453,2014-01-27,18,23,5,2,0.0,1964,983.101618559815
IT_266498,2014-01-27,21,330,10,2,0.4,13849,6803.583032352324
IT_266499,2014-01-27,21,437,10,0,44.3,2805,1984.4352892016461
IT_266506,2014-01-27,21,310,0,0,1.1,11604,7760.696691880152
IT_266514,2014-01-27,21,14,11,0,6.6,11390,8373.881170544524
IT_266523,2014-01-27,21,274,10,0,1.0,15685,8823.231569877908
IT_266532,2014-01-27,21,347,1,0,1.8,12723,8543.592751262699
IT_266536,2014-01-27,21,312,0,0,1.7,12923,7990.76204724855
IT_266537,2014-01-27,21,338,0,0,1.1,11449,7647.717183275449
IT_266541,2014-01-27,21,65,0,0,156.7,5960,3638.202609170057
IT_266556,2014-01-28,12,257,0,0,188.0,26610,10754.804253968256
IT_266557,2014-01-28,23,183,0,2,353.2,31529,10509.409068783067
IT_266571,2014-01-28,0,364,1,0,0.4,4179,2521.0904917639923
IT_266578,2014-01-28,0,268,0,0,4.4,5792,3095.0452749347824
IT_266594,2014-01-28,0,294,0,2,13.9,16545,8011.758275770468
IT_266650,2014-01-28,4,175,0,0,0.7,19196,12885.695741363212
IT_266665,2014-01-28,18,23,5,2,0.0,3713,1503.5552086009147
IT_266667,2014-01-28,18,23,12,1,0.0,17064,8102.5084342299215
IT_266671,2014-01-28,20,55,0,2,1.0,7774,3619.8508196434636
IT_266684,2014-01-28,20,137,0,0,1.7,16307,8405.477291292193
IT_266700,2014-01-28,21,330,10,2,0.4,12749,6497.056204624752
IT_266703,2014-01-28,21,441,10,0,19.5,11537,7073.744120035968
IT_266715,2014-01-28,21,134,10,0,15.6,15073,8141.320371090972
IT_266731,2014-01-28,21,345,14,0,7.8,15567,9013.59314591118
IT_266741,2014-01-28,21,211,0,0,2.8,11375,8024.984254752641
IT_266744,2014-01-28,21,453,1,0,1.3,11288,7743.750262998324
IT_266752,2014-01-29,0,0,0,0,4.1,14447,4839.172160524655
IT_266786,2014-01-29,17,358,0,3,3.3,26288,12536.28835398099
IT_266806,2014-01-29,21,353,0,0,1.2,11070,7372.8645434725795
IT_266825,2014-01-30,7,27,0,0,10.8,25900,10433.339416026622
IT_266833,2014-01-30,0,3,0,0,0.3,6148,3652.91910259366
IT_266836,2014-01-30,0,364,1,0,0.2,3618,1632.8418494773216
IT_266842,2014-01-30,0,268,0,2,1.3,6227,3092.8346304773127
IT_266855,2014-01-30,0,294,0,2,1.1,14880,8896.5673086602
IT_266915,2014-01-30,4,304,0,0,0.5,24052,14126.261341269843
IT_266927,2014-01-30,17,358,0,3,14.8,21288,5355.17308413575
IT_266950,2014-01-30,20,389,0,2,1.2,16026,5458.116556578255
IT_266955,2014-01-30,20,137,0,0,1.2,24969,4857.863595238095
IT_266974,2014-01-30,21,330,10,2,0.7,13729,6701.335810130102
IT_266977,2014-01-30,21,441,10,0,21.4,10719,6476.439108277365
IT_266981,2014-01-30,21,37,0,0,9.3,11639,7956.741399240669
IT_266983,2014-01-30,21,310,0,0,6.1,10970,7298.0385984964805
IT_266988,2014-01-30,21,353,0,0,1.4,11917,7874.939796599932
IT_266993,2014-01-30,21,355,0,2,2.6,11374,6513.614251628341
IT_266994,2014-01-30,21,446,10,0,41.3,11699,7149.995704608798
IT_266996,2014-01-30,21,274,10,0,0.9,15814,8893.26372331706
IT_266999,2014-01-30,21,449,10,0,3.6,10636,7190.069588355507
IT_267001,2014-01-30,21,345,14,0,10.0,15536,9028.749724332758
IT_267003,2014-01-30,21,312,0,0,1.9,12175,7937.094677200811
IT_267004,2014-01-30,21,338,0,0,1.8,11200,7374.566498763122
IT_267019,2014-01-30,5,98,0,0,11.6,5912,2681.153450406319
IT_267026,2014-01-31,7,203,0,0,9.3,31870,13804.216531746031
IT_267049,2014-01-31,0,268,0,2,5.1,10366,2953.333153527981
IT_267067,2014-01-31,0,436,1,0,1.6,4666,2473.78860056467
IT_267121,2014-01-31,17,358,0,3,5.4,22595,8015.331014398409
IT_267125,2014-01-31,18,23,5,2,0.0,3590,1518.4633057271997
IT_267130,2014-01-31,20,55,0,2,3.4,6935,3297.535242834628
IT_267169,2014-01-31,21,310,0,0,7.9,11225,7494.538348761117
IT_267181,2014-01-31,21,449,10,0,2.4,12236,7577.932268135704
IT_267189,2014-01-31,21,338,0,0,1.2,11034,7294.220157063847
IT_267194,2014-01-31,21,360,10,0,0.5,12881,7884.0405236269935
IT_267202,2014-01-31,5,90,0,0,59.6,8731,2772.1447476178437
IT_267243,2014-02-01,0,436,1,0,2.1,4629,2474.523143678669
IT_267326,2014-02-01,21,310,0,0,8.0,10997,7298.082395731504
IT_267328,2014-02-01,21,353,0,0,1.1,10950,7239.063352235163
IT_267333,2014-02-01,21,355,0,2,2.5,10800,6470.092113043077
IT_267401,2014-02-02,0,436,1,0,1.7,4440,2377.634792115056
IT_267411,2014-02-02,0,320,0,1,14.0,12722,6960.930404355227
IT_267468,2014-02-02,18,23,5,2,0.0,3151,1315.4374702559182
IT_267471,2014-02-02,18,23,11,0,0.0,8058,4569.936424893177
IT_267474,2014-02-02,18,23,12,0,0.0,9188,6247.809944404747
IT_267476,2014-02-02,20,55,0,2,1.6,8472,3913.883580107889
IT_267495,2014-02-02,20,137,0,0,1.8,20983,4223.009002234211
IT_267513,2014-02-02,21,330,10,2,1.7,13996,6801.3343101301025
IT_267517,2014-02-02,21,37,0,0,23.1,11038,7435.581623621485
IT_267519,2014-02-02,21,443,0,2,1.1,8021,5443.2498548700205
IT_267534,2014-02-02,21,449,10,0,2.3,11153,7481.111237236797
IT_267544,2014-02-02,21,338,0,0,1.7,10117,7088.26415384098
IT_267555,2014-02-02,5,108,0,0,113.3,6071,2261.3267427996016
IT_267556,2014-02-02,5,90,0,0,29.4,7531,3049.23740603775
IT_267599,2014-02-03,0,282,0,2,6.6,5950,2574.4739397226376
IT_267604,2014-02-03,0,436,1,0,2.4,6157,2796.1511057349558
IT_267652,2014-02-03,17,228,0,3,444.7,14598,5072.975783671847
IT_267654,2014-02-03,17,11,0,3,686.8,1879,492.6111165656242
IT_267656,2014-02-03,18,23,5,2,0.0,3454,1329.974872032489
IT_267662,2014-02-03,20,55,0,2,0.4,4221,2027.580889880011
IT_267707,2014-02-03,21,330,10,2,2.2,13145,6444.640215086513
IT_267711,2014-02-03,21,37,0,0,16.7,9838,6693.136298141772
IT_267713,2014-02-03,21,443,0,2,1.9,7638,5194.206277233111
IT_267714,2014-02-03,21,310,0,0,6.6,10408,7172.6315352574375
IT_267721,2014-02-03,21,134,10,0,22.2,12951,7607.683303931868
IT_267735,2014-02-03,21,365,0,0,0.2,6838,4537.939713287296
IT_267764,2014-02-04,23,183,0,2,427.2,27704,11183.039377085874
IT_267808,2014-02-04,0,436,1,0,2.4,4410,2369.4202655870768
IT_267819,2014-02-04,0,320,0,1,10.7,12794,6963.399547355966
IT_267844,2014-02-04,1,132,0,0,739.2,9589,2544.2644446871477
IT_267885,2014-02-04,18,23,5,2,0.0,3326,1152.6112899177404
IT_267929,2014-02-04,21,330,10,2,2.4,13202,6451.78625675318
IT_267932,2014-02-04,21,441,10,0,27.7,10323,6345.296357512389
IT_267938,2014-02-04,21,443,0,2,1.6,7577,5180.264552067084
IT_267939,2014-02-04,21,310,0,0,9.1,9352,6392.779429733879
IT_267944,2014-02-04,21,353,0,0,1.7,11706,7771.60943697819
IT_267945,2014-02-04,21,134,10,0,25.5,13146,7708.841920559793
IT_267951,2014-02-04,21,446,10,0,47.8,10059,6794.428913983101
IT_267954,2014-02-04,21,274,10,0,1.9,13411,8028.477174431413
IT_267957,2014-02-04,21,365,0,0,0.3,6827,4563.45563486986
IT_267970,2014-02-04,21,65,0,0,155.1,6027,3747.9424824932476
IT_268027,2014-02-05,0,320,0,0,17.6,21931,5516.050800556204
IT_268040,2014-02-05,20,55,0,2,3.1,5176,2674.1583142388813
IT_268075,2014-02-05,21,14,11,0,5.4,9439,6784.934472141652
IT_268107,2014-02-06,0,3,0,0,0.9,2874,1798.4080402456173
IT_268195,2014-02-06,4,270,0,0,0.9,22499,14079.552174603175
IT_268249,2014-02-06,21,330,10,2,3.6,14017,6780.592643463436
IT_268250,2014-02-06,21,437,10,0,66.8,10038,6356.890373642589
IT_268256,2014-02-06,21,37,0,0,27.7,10287,7082.863820453783
IT_268259,2014-02-06,21,310,0,0,0.0,10273,7140.730637044031
IT_268265,2014-02-06,21,134,10,0,26.4,13114,7614.589162984034
IT_268272,2014-02-06,21,446,10,0,53.2,9550,6648.859534280689
IT_268275,2014-02-06,21,274,10,0,2.0,12961,7941.247896642866
IT_268284,2014-02-06,21,312,0,0,3.0,10382,7153.614646391473
IT_268285,2014-02-06,21,338,0,0,1.2,9307,6418.897947600245
IT_268300,2014-02-06,5,90,0,0,17.8,7291,3159.7855222779103
IT_268323,2014-02-07,0,364,1,0,0.3,4657,2533.8379109951634
IT_268331,2014-02-07,0,268,0,2,5.0,5730,2285.7027590199914
IT_268364,2014-02-07,0,320,0,1,5.0,27416,8969.083684482552
IT_268398,2014-02-07,17,358,0,3,15.4,13749,4068.241046928695
IT_268400,2014-02-07,18,23,5,2,0.0,3434,1324.1252735957407
IT_268406,2014-02-07,20,55,0,2,2.6,5694,3027.688767668883
IT_268447,2014-02-07,21,330,10,2,4.9,12451,6251.343755732714
IT_268455,2014-02-07,21,310,0,0,6.4,10973,7276.701931829814
IT_268463,2014-02-07,21,340,0,0,9.8,8823,6018.472491773927
IT_268469,2014-02-07,21,274,10,0,2.2,12470,7771.316074930891
IT_268472,2014-02-07,21,365,0,0,0.2,6537,4434.701648064109
IT_268475,2014-02-07,21,356,14,0,28.3,16165,8718.877817931536
IT_268476,2014-02-07,21,231,15,0,2.8,10252,7397.597884149981
IT_268486,2014-02-07,21,65,0,0,310.7,6161,3987.0558357287905
IT_268497,2014-02-07,22,230,0,1,30.0,14391,7555.33599445577
IT_268517,2014-02-08,0,364,1,0,0.2,4172,2519.7013893674784
IT_268552,2014-02-08,0,450,0,0,7.5,17259,6674.915922346026
IT_268591,2014-02-08,1,132,0,0,540.3,11261,2628.7489207453987
IT_268630,2014-02-08,20,55,0,2,1.9,6473,3198.7931395477553
IT_268644,2014-02-08,20,148,0,0,0.7,3260,1815.635188049175
IT_268651,2014-02-08,20,137,0,0,3.2,13619,4837.9721235739635
IT_268669,2014-02-08,21,330,10,2,5.7,13630,6630.707918751066
IT_268672,2014-02-08,21,441,10,0,39.0,10569,6402.019139381817
IT_268678,2014-02-08,21,310,0,0,7.3,9955,6905.34053356392
IT_268683,2014-02-08,21,353,0,0,1.1,11190,7382.712282546906
IT_268690,2014-02-08,21,355,0,2,10.0,9528,5793.413236623514
IT_268695,2014-02-08,21,274,10,0,2.2,13028,7954.9863291825495
IT_268719,2014-02-08,21,453,0,0,1.7,9188,6374.979800835611
IT_268734,2014-02-09,7,203,0,0,9.3,30356,13972.131809523811
IT_268756,2014-02-09,0,268,0,2,19.9,5793,2224.235406154199
IT_268834,2014-02-09,8,140,1,2,46.2,2391,1368.0486020087803
IT_268841,2014-02-09,20,55,0,2,1.3,5018,2621.577124107751
IT_268890,2014-02-09,21,37,0,0,35.9,9916,6737.672604705746
IT_268893,2014-02-09,21,310,0,0,5.7,10603,7203.019065862082
IT_268904,2014-02-09,21,446,10,0,56.8,9237,6453.248211532399
IT_268906,2014-02-09,21,274,10,0,2.2,11513,7626.3175913210725
IT_268909,2014-02-09,21,449,10,0,4.2,10289,7124.65723260395
IT_268912,2014-02-09,21,231,15,0,3.6,9719,7086.206602859346
IT_268958,2014-02-10,0,364,1,0,0.2,3898,2150.453781016944
IT_268994,2014-02-10,0,320,0,1,7.0,21692,8823.448999436905
IT_269018,2014-02-10,20,55,0,2,1.9,7188,3595.7965343743313
IT_269029,2014-02-10,20,148,0,0,1.1,3326,1715.9732223448686
IT_269056,2014-02-10,21,310,0,0,11.1,9410,6401.084069050119
IT_269067,2014-02-10,21,355,0,2,7.8,10916,6430.245685727571
IT_269105,2014-02-11,0,364,1,0,0.3,4403,2486.068607695133
IT_269172,2014-02-11,20,55,0,2,1.0,5004,2635.401559394686
IT_269213,2014-02-11,21,443,0,2,1.9,8270,5681.730909144782
IT_269221,2014-02-11,21,353,0,0,1.8,11687,7770.831659200413
IT_269236,2014-02-11,21,449,10,0,4.2,11412,7426.57630805236
IT_269267,2014-02-12,0,3,0,0,0.4,4144,2948.938289069945
IT_269290,2014-02-12,0,286,0,0,0.2,5906,3518.157563298463
IT_269308,2014-02-12,1,132,0,0,281.1,11120,2365.5317794187986
IT_269317,2014-02-12,20,55,0,2,3.1,4631,2091.9054249967953
IT_269327,2014-02-12,20,115,0,0,0.5,4952,3050.5412786087168
IT_269384,2014-02-13,0,364,1,0,0.3,5009,2596.60101790793
IT_269420,2014-02-13,0,450,0,0,6.6,4432,1548.0736150053485
IT_269451,2014-02-13,1,132,0,0,389.6,11399,2420.811574656241
IT_269468,2014-02-13,18,23,6,2,2229.0,3297,1113.7663113182205
IT_269520,2014-02-13,21,296,0,0,0.0,9809,6882.11655204963
IT_269525,2014-02-13,21,37,0,0,31.4,9179,6416.37312833083
IT_269528,2014-02-13,21,310,0,0,10.1,9004,6141.663310203681
IT_269532,2014-02-13,21,353,0,0,1.7,10889,7207.794124846635
IT_269540,2014-02-13,21,446,10,0,57.2,8869,5993.252538783192
IT_269546,2014-02-13,21,449,10,0,2.8,9577,6965.835839502106
IT_269559,2014-02-13,21,65,0,0,475.5,5835,3893.8111788158226
IT_269606,2014-02-14,0,268,0,2,13.0,5344,2039.4027304135625
IT_269639,2014-02-14,0,320,0,0,5.8,26118,4730.739901993509
IT_269689,2014-02-14,20,55,0,2,3.0,7462,3601.1036531566706
IT_269705,2014-02-14,20,148,0,0,0.5,4090,1899.520455839048
IT_269742,2014-02-14,21,310,0,0,16.5,7613,4922.484419420384
IT_269748,2014-02-14,21,14,11,0,20.8,8271,5435.792731487206
IT_269759,2014-02-14,21,449,10,0,3.4,10171,7219.904323365674
IT_269769,2014-02-14,21,338,0,0,1.6,8672,5887.005111973245
IT_269784,2014-02-14,5,121,0,0,4.8,4171,1662.0791516961103
IT_269785,2014-02-14,5,98,0,0,7.2,4212,1614.1230945484388
IT_269813,2014-02-15,0,268,0,2,20.8,5779,2253.9746013676436
IT_269834,2014-02-15,0,282,0,2,9.6,7419,3263.8111230797026
IT_269899,2014-02-15,18,23,14,2,3192.5,4568,1565.2347515644185
IT_269900,2014-02-15,18,23,5,2,0.0,3841,1659.2376894248823
IT_269903,2014-02-15,18,23,12,2,0.0,12520,4482.380592196424
IT_269907,2014-02-15,20,55,0,2,5.7,4911,2399.0479216330605
IT_269923,2014-02-15,20,148,0,0,2.3,4031,1975.7226079098066
IT_269943,2014-02-15,20,116,0,0,0.9,7061,3697.8151741258825
IT_269964,2014-02-15,21,310,0,0,19.0,7580,4908.360873835686
IT_269969,2014-02-15,21,353,0,0,2.4,11474,7670.3518380981695
IT_269971,2014-02-15,21,14,11,0,15.3,7612,5212.827480889167
IT_269976,2014-02-15,21,446,10,0,64.1,8957,6000.766240426982
IT_269984,2014-02-15,21,231,15,0,2.3,10066,7313.996162045066
IT_269996,2014-02-15,21,65,0,0,516.3,6422,4026.8853610828046
IT_270011,2014-02-15,22,230,0,1,33.4,13334,7037.383281140432
IT_270025,2014-02-16,0,3,0,0,0.8,4366,3035.036395485096
IT_270029,2014-02-16,0,70,0,0,0.6,6313,3314.4683333466705
IT_270036,2014-02-16,0,268,0,2,13.1,5155,2096.244092165688
IT_270057,2014-02-16,0,294,0,2,15.4,8033,3220.0704715189745
IT_270086,2014-02-16,20,55,0,2,0.5,3415,1545.4979621882405
IT_270129,2014-02-16,21,449,10,0,3.5,9746,7051.934351132919
IT_270157,2014-02-17,0,364,1,0,0.4,4747,2544.85728536658
IT_270254,2014-02-17,4,297,0,0,0.7,16977,11900.002450959175
IT_270264,2014-02-17,18,23,12,2,0.0,11237,4585.987068683466
IT_270268,2014-02-17,20,55,0,2,0.9,4208,2038.2189851181063
IT_270282,2014-02-17,20,148,0,0,1.8,3718,2029.809730688685
IT_270297,2014-02-17,20,115,0,0,0.4,3912,2844.2283567129134
IT_270330,2014-02-17,21,353,0,0,3.0,10362,7159.746709883536
IT_270332,2014-02-17,21,14,11,0,16.9,7954,5379.998217785142
IT_270341,2014-02-17,21,365,0,0,1.4,5623,3980.5812752404777
IT_270342,2014-02-17,21,449,10,0,4.6,9967,7055.934288384127
IT_270394,2014-02-18,0,364,1,0,0.2,4433,2477.171652139578
IT_270427,2014-02-18,0,436,1,0,2.7,5420,2611.5575228098883
IT_270428,2014-02-18,0,450,0,2,8.1,17468,8765.630853056977
IT_270485,2014-02-18,20,55,0,2,2.9,4988,2625.0624955648987
IT_270500,2014-02-18,20,148,0,0,0.8,3188,1915.1116021471555
IT_270537,2014-02-18,21,310,0,0,9.6,6800,4469.344603980391
IT_270543,2014-02-18,21,353,0,0,3.2,10354,7154.876839513166
IT_270545,2014-02-18,21,14,11,0,21.2,8155,5419.876251785476
IT_270549,2014-02-18,21,446,10,0,63.1,8345,5748.962814762143
IT_270556,2014-02-18,21,365,0,0,0.6,6292,4359.307243129962
IT_270566,2014-02-18,21,338,0,0,2.7,7648,4960.3201535282005
IT_270628,2014-02-19,0,320,0,0,15.8,21665,5800.999812460966
IT_270642,2014-02-19,20,55,0,2,2.6,4725,2059.657313573048
IT_270674,2014-02-19,21,353,0,0,3.4,9652,6586.730071379799
IT_270675,2014-02-19,21,14,11,0,28.9,7325,4950.528103474102
IT_270682,2014-02-19,21,449,10,0,4.5,8713,6121.883496778436
IT_270716,2014-02-20,0,364,1,0,0.4,4841,2578.2276201041
IT_270747,2014-02-20,0,282,0,2,22.4,8004,4547.907914752153
IT_270839,2014-02-20,20,148,0,0,1.2,4347,2264.518207574444
IT_270873,2014-02-20,21,437,10,0,95.8,6589,4093.2844549858964
IT_270887,2014-02-20,21,14,11,0,28.9,7536,5102.860635221039
IT_270898,2014-02-20,21,449,10,0,4.4,9591,6980.758951192582
IT_270943,2014-02-21,0,364,1,0,0.3,3806,1991.2721102817113
IT_270951,2014-02-21,0,268,0,2,15.0,5608,2118.2495627738213
IT_270974,2014-02-21,0,294,0,2,19.5,18767,6507.276549941894
IT_270980,2014-02-21,0,450,0,2,12.7,16091,7013.124687382548
IT_271071,2014-02-21,20,148,0,0,1.0,3184,1918.7626391841925
IT_271121,2014-02-21,21,274,10,0,2.9,8867,6274.991055722907
IT_271158,2014-02-22,7,27,0,0,11.0,10176,5488.327425547838
IT_271172,2014-02-22,0,364,1,0,0.4,4325,2489.099627054977
IT_271207,2014-02-22,0,450,0,0,0.0,5792,2031.0570922681577
IT_271254,2014-02-22,17,358,0,3,22.7,23684,12342.759459487661
IT_271308,2014-02-22,21,310,0,0,0.0,6955,4666.674046664057
IT_271313,2014-02-22,21,134,10,0,18.8,10455,7116.735633920026
IT_271349,2014-02-23,7,27,0,0,13.2,11098,6471.957666590931
IT_271365,2014-02-23,0,364,1,0,0.4,4064,2362.8781426074925
