Item_Id,Date,State_of_Country,Market_Category,Product_Category,Grade,Demand,High_Cap_Price,prediction
IT_265566,2014-01-22,0,320,0,0,47.8,25240,5061.05865280157
IT_265568,2014-01-22,1,132,0,0,188.5,12361,2497.67179575433
IT_265575,2014-01-22,17,358,0,3,2.1,21648,6871.394905488577
IT_265577,2014-01-22,20,55,0,2,0.8,7533,3643.7821709682294
IT_265581,2014-01-22,20,137,0,0,0.9,16698,6351.297939924894
IT_265611,2014-01-22,21,360,10,0,0.2,12869,7328.136625550077
IT_265615,2014-01-22,5,90,0,0,125.2,10353,4238.333573172825
IT_265647,2014-01-23,0,294,0,2,3.6,14076,3786.069003245365
IT_265697,2014-01-23,17,38,0,3,69.7,21987,7061.6028298434985
IT_265701,2014-01-23,18,23,5,1,0.0,6695,3623.7397240450387
IT_265702,2014-01-23,18,23,5,0,0.0,4649,2677.6371517041025
IT_265703,2014-01-23,18,23,5,2,0.0,3022,1290.74453016398
IT_265720,2014-01-23,20,137,0,0,0.7,19932,5034.2400841875
IT_265734,2014-01-23,21,330,10,2,1.0,13839,6815.962875500142
IT_265736,2014-01-23,21,441,10,0,11.2,11754,7139.711965243442
IT_265740,2014-01-23,21,37,0,0,3.4,12203,7065.754521226418
IT_265742,2014-01-23,21,310,0,0,2.0,12112,6974.646216638337
IT_265747,2014-01-23,21,353,0,0,0.4,12803,7360.403386270217
IT_265751,2014-01-23,21,446,10,0,29.8,11672,7218.928423968378
IT_265757,2014-01-23,21,356,14,0,4.7,17101,7678.360169471175
IT_265792,2014-01-24,0,3,0,0,0.1,14260,5805.209435956379
IT_265816,2014-01-24,0,294,0,2,2.2,15268,4336.033205003578
IT_265819,2014-01-24,0,436,1,0,8.2,4943,2245.2664335997515
IT_265866,2014-01-24,17,9,0,3,5.5,32876,9217.609154412841
IT_265869,2014-01-24,17,358,0,3,3.2,21662,6011.725868931399
IT_265874,2014-01-24,18,23,9,0,0.0,3946,2306.8956914890587
IT_265880,2014-01-24,20,55,0,2,0.8,5044,3004.3222020895264
IT_265905,2014-01-24,21,330,10,2,0.7,13412,6701.378786536087
IT_265911,2014-01-24,21,37,0,0,3.2,12248,7053.067219639116
IT_265922,2014-01-24,21,274,10,0,0.6,16174,7658.717680960931
IT_265927,2014-01-24,21,356,14,0,5.8,15236,7588.201453474341
IT_265932,2014-01-24,21,345,14,0,7.0,16684,7724.433544759854
IT_265935,2014-01-24,21,312,0,0,1.5,12876,7019.179584681955
IT_265948,2014-01-24,5,90,0,0,151.6,10158,4253.2439248759365
IT_265966,2014-01-25,0,3,0,0,0.2,12900,5021.516696368567
IT_265976,2014-01-25,0,268,0,2,2.0,9763,3287.163352593964
IT_265999,2014-01-25,0,450,0,0,1.2,18336,4993.695440509105
IT_266030,2014-01-25,1,132,0,0,327.3,13317,2731.9781369290263
IT_266056,2014-01-25,18,23,4,0,0.0,2827,1583.1401431591082
IT_266058,2014-01-25,18,23,5,1,0.0,6060,3247.2026708964045
IT_266060,2014-01-25,18,23,5,2,0.0,2969,1222.8717516473803
IT_266069,2014-01-25,20,55,0,2,0.6,4481,2256.6096332899656
IT_266096,2014-01-25,3,74,0,2,1.7,27150,7962.893927189917
IT_266103,2014-01-25,21,330,10,2,0.5,14087,6964.209063281576
IT_266111,2014-01-25,21,310,0,0,1.9,11543,6903.890321770061
IT_266115,2014-01-25,21,353,0,0,0.5,12346,7178.063092012559
IT_266124,2014-01-25,21,274,10,0,0.7,16327,7619.242768650824
IT_266128,2014-01-25,21,356,14,0,6.9,16901,7806.831062490351
IT_266132,2014-01-25,21,347,1,0,1.7,13089,6940.981691583748
IT_266137,2014-01-25,21,338,0,0,1.0,12087,7065.408444356949
IT_266141,2014-01-25,21,65,0,0,105.5,6076,3941.065038400362
IT_266155,2014-01-26,7,352,0,0,0.1,32926,13256.071190193286
IT_266157,2014-01-26,12,257,0,0,164.8,29445,11747.859625684576
IT_266166,2014-01-26,0,3,0,0,0.2,13959,5524.03858063325
IT_266175,2014-01-26,0,268,0,2,4.2,9983,3279.4970798885693
IT_266188,2014-01-26,0,294,0,2,6.8,13519,3373.227546607675
IT_266255,2014-01-26,17,11,0,3,141.7,2329,514.0691769975543
IT_266258,2014-01-26,18,23,5,2,0.0,4801,1975.0661695993233
IT_266264,2014-01-26,20,55,0,2,1.2,6162,3049.4298528917793
IT_266281,2014-01-26,20,137,0,0,1.5,23615,5641.359218746624
IT_266298,2014-01-26,21,330,10,2,0.7,14574,7100.39036957716
IT_266299,2014-01-26,21,437,10,0,38.9,11139,7345.941032034062
IT_266307,2014-01-26,21,310,0,0,1.7,10734,6634.44323391692
IT_266318,2014-01-26,21,446,10,0,56.7,11123,7201.4724466156995
IT_266322,2014-01-26,21,274,10,0,0.8,15734,7572.851772440976
IT_266324,2014-01-26,21,449,10,0,3.0,11335,7275.742910019892
IT_266334,2014-01-26,21,338,0,0,1.3,12693,7041.176176119963
IT_266338,2014-01-26,21,65,0,0,165.7,5831,3759.652879353402
IT_266354,2014-01-27,7,27,0,0,8.7,22480,10553.51869601578
IT_266366,2014-01-27,0,3,0,0,0.1,4401,2955.2643598334244
IT_266376,2014-01-27,0,268,0,2,6.2,10287,3345.361434084027
IT_266402,2014-01-27,0,320,0,0,5.7,15559,4146.555144044414
IT_266413,2014-01-27,1,132,0,0,440.4,11438,2522.2716338286828
IT_266453,2014-01-27,18,23,5,2,0.0,1964,1018.7959181681506
IT_266498,2014-01-27,21,330,10,2,0.4,13849,6775.224479761977
IT_266499,2014-01-27,21,437,10,0,44.3,2805,2084.241111921953
IT_266506,2014-01-27,21,310,0,0,1.1,11604,6930.240462957111
IT_266514,2014-01-27,21,14,11,0,6.6,11390,7526.426503586735
IT_266523,2014-01-27,21,274,10,0,1.0,15685,7588.433256047534
IT_266532,2014-01-27,21,347,1,0,1.8,12723,6980.893065185903
IT_266536,2014-01-27,21,312,0,0,1.7,12923,6943.475470661107
IT_266537,2014-01-27,21,338,0,0,1.1,11449,6935.3059961275185
IT_266541,2014-01-27,21,65,0,0,156.7,5960,3816.763135797127
IT_266556,2014-01-28,12,257,0,0,188.0,26610,11746.133014573465
IT_266557,2014-01-28,23,183,0,2,353.2,31529,11692.027463312552
IT_266571,2014-01-28,0,364,1,0,0.4,4179,2393.2575476156085
IT_266578,2014-01-28,0,268,0,0,4.4,5792,2181.377377811969
IT_266594,2014-01-28,0,294,0,2,13.9,16545,4230.462012317057
IT_266650,2014-01-28,4,175,0,0,0.7,19196,10829.800029657848
IT_266665,2014-01-28,18,23,5,2,0.0,3713,1609.0543598450809
IT_266667,2014-01-28,18,23,12,1,0.0,17064,7028.546336513155
IT_266671,2014-01-28,20,55,0,2,1.0,7774,3784.323103324083
IT_266684,2014-01-28,20,137,0,0,1.7,16307,6048.2564436113125
IT_266700,2014-01-28,21,330,10,2,0.4,12749,6379.178016309714
IT_266703,2014-01-28,21,441,10,0,19.5,11537,7128.839111279918
IT_266715,2014-01-28,21,134,10,0,15.6,15073,7460.693599823144
IT_266731,2014-01-28,21,345,14,0,7.8,15567,7639.50655617729
IT_266741,2014-01-28,21,211,0,0,2.8,11375,7013.817288255527
IT_266744,2014-01-28,21,453,1,0,1.3,11288,7060.049363872583
IT_266752,2014-01-29,0,0,0,0,4.1,14447,4652.479031986317
IT_266786,2014-01-29,17,358,0,3,3.3,26288,10191.334761898695
IT_266806,2014-01-29,21,353,0,0,1.2,11070,6757.232266301204
IT_266825,2014-01-30,7,27,0,0,10.8,25900,10629.724392941038
IT_266833,2014-01-30,0,3,0,0,0.3,6148,3438.88621459417
IT_266836,2014-01-30,0,364,1,0,0.2,3618,1890.143861814492
IT_266842,2014-01-30,0,268,0,2,1.3,6227,2819.988618210261
IT_266855,2014-01-30,0,294,0,2,1.1,14880,4667.394541668764
IT_266915,2014-01-30,4,304,0,0,0.5,24052,12866.083287529083
IT_266927,2014-01-30,17,358,0,3,14.8,21288,5236.989041284857
IT_266950,2014-01-30,20,389,0,2,1.2,16026,6091.148633661174
IT_266955,2014-01-30,20,137,0,0,1.2,24969,5686.472105490135
IT_266974,2014-01-30,21,330,10,2,0.7,13729,6818.965544582268
IT_266977,2014-01-30,21,441,10,0,21.4,10719,6869.916708932208
IT_266981,2014-01-30,21,37,0,0,9.3,11639,7131.819154585747
IT_266983,2014-01-30,21,310,0,0,6.1,10970,6730.727800314277
IT_266988,2014-01-30,21,353,0,0,1.4,11917,6989.515303270868
IT_266993,2014-01-30,21,355,0,2,2.6,11374,6595.891829800127
IT_266994,2014-01-30,21,446,10,0,41.3,11699,7193.756599261683
IT_266996,2014-01-30,21,274,10,0,0.9,15814,7583.892883552087
IT_266999,2014-01-30,21,449,10,0,3.6,10636,6994.405190463027
IT_267001,2014-01-30,21,345,14,0,10.0,15536,7603.096950293539
IT_267003,2014-01-30,21,312,0,0,1.9,12175,6963.626019319485
IT_267004,2014-01-30,21,338,0,0,1.8,11200,6817.260894408053
IT_267019,2014-01-30,5,98,0,0,11.6,5912,2410.1686918252844
IT_267026,2014-01-31,7,203,0,0,9.3,31870,12130.486001946609
IT_267049,2014-01-31,0,268,0,2,5.1,10366,3388.6546251121017
IT_267067,2014-01-31,0,436,1,0,1.6,4666,2371.3425418240613
IT_267121,2014-01-31,17,358,0,3,5.4,22595,6619.639488839791
IT_267125,2014-01-31,18,23,5,2,0.0,3590,1624.7052409133553
IT_267130,2014-01-31,20,55,0,2,3.4,6935,2988.1356751922563
IT_267169,2014-01-31,21,310,0,0,7.9,11225,6889.349376765548
IT_267181,2014-01-31,21,449,10,0,2.4,12236,7249.67461011188
IT_267189,2014-01-31,21,338,0,0,1.2,11034,6757.0618615393
IT_267194,2014-01-31,21,360,10,0,0.5,12881,7087.384587655718
IT_267202,2014-01-31,5,90,0,0,59.6,8731,3861.804294034016
IT_267243,2014-02-01,0,436,1,0,2.1,4629,2329.5753471741914
IT_267326,2014-02-01,21,310,0,0,8.0,10997,6753.827733130908
IT_267328,2014-02-01,21,353,0,0,1.1,10950,6763.725055496426
IT_267333,2014-02-01,21,355,0,2,2.5,10800,6428.877522450102
IT_267401,2014-02-02,0,436,1,0,1.7,4440,2234.0081682540176
IT_267411,2014-02-02,0,320,0,1,14.0,12722,5076.762648643288
IT_267468,2014-02-02,18,23,5,2,0.0,3151,1425.3637145934633
IT_267471,2014-02-02,18,23,11,0,0.0,8058,4208.364050958925
IT_267474,2014-02-02,18,23,12,0,0.0,9188,5889.557167498667
IT_267476,2014-02-02,20,55,0,2,1.6,8472,3643.569362614845
IT_267495,2014-02-02,20,137,0,0,1.8,20983,4750.592746854718
IT_267513,2014-02-02,21,330,10,2,1.7,13996,6815.1837436416035
IT_267517,2014-02-02,21,37,0,0,23.1,11038,7014.820992448233
IT_267519,2014-02-02,21,443,0,2,1.1,8021,5440.997546570656
IT_267534,2014-02-02,21,449,10,0,2.3,11153,7204.7213854195925
IT_267544,2014-02-02,21,338,0,0,1.7,10117,6739.024648990723
IT_267555,2014-02-02,5,108,0,0,113.3,6071,2590.596053645577
IT_267556,2014-02-02,5,90,0,0,29.4,7531,3162.0406737745498
IT_267599,2014-02-03,0,282,0,2,6.6,5950,2282.364194162359
IT_267604,2014-02-03,0,436,1,0,2.4,6157,2802.858408167724
IT_267652,2014-02-03,17,228,0,3,444.7,14598,5175.273093689911
IT_267654,2014-02-03,17,11,0,3,686.8,1879,493.59085572306543
IT_267656,2014-02-03,18,23,5,2,0.0,3454,1407.6601842511661
IT_267662,2014-02-03,20,55,0,2,0.4,4221,2219.1244086682163
IT_267707,2014-02-03,21,330,10,2,2.2,13145,6325.43846081213
IT_267711,2014-02-03,21,37,0,0,16.7,9838,6656.777147403784
IT_267713,2014-02-03,21,443,0,2,1.9,7638,5043.595902170029
IT_267714,2014-02-03,21,310,0,0,6.6,10408,6709.891349410116
IT_267721,2014-02-03,21,134,10,0,22.2,12951,7071.264510169161
IT_267735,2014-02-03,21,365,0,0,0.2,6838,4836.693532066766
IT_267764,2014-02-04,23,183,0,2,427.2,27704,11531.926498666084
IT_267808,2014-02-04,0,436,1,0,2.4,4410,2177.885867585101
IT_267819,2014-02-04,0,320,0,1,10.7,12794,5005.1794334477145
IT_267844,2014-02-04,1,132,0,0,739.2,9589,2269.442825846898
IT_267885,2014-02-04,18,23,5,2,0.0,3326,1231.7385883856039
IT_267929,2014-02-04,21,330,10,2,2.4,13202,6536.193019161513
IT_267932,2014-02-04,21,441,10,0,27.7,10323,6734.628341677357
IT_267938,2014-02-04,21,443,0,2,1.6,7577,5056.094910424581
IT_267939,2014-02-04,21,310,0,0,9.1,9352,6376.0435909826465
IT_267944,2014-02-04,21,353,0,0,1.7,11706,6896.033777676856
IT_267945,2014-02-04,21,134,10,0,25.5,13146,7045.2710466256585
IT_267951,2014-02-04,21,446,10,0,47.8,10059,6748.55001705591
IT_267954,2014-02-04,21,274,10,0,1.9,13411,7203.816108848179
IT_267957,2014-02-04,21,365,0,0,0.3,6827,4815.661564187869
IT_267970,2014-02-04,21,65,0,0,155.1,6027,3863.526831318959
IT_268027,2014-02-05,0,320,0,0,17.6,21931,4929.455603236974
IT_268040,2014-02-05,20,55,0,2,3.1,5176,2546.263306378822
IT_268075,2014-02-05,21,14,11,0,5.4,9439,6661.128130039623
IT_268107,2014-02-06,0,3,0,0,0.9,2874,1732.1920134702734
IT_268195,2014-02-06,4,270,0,0,0.9,22499,12629.976752668017
IT_268249,2014-02-06,21,330,10,2,3.6,14017,6787.803118335657
IT_268250,2014-02-06,21,437,10,0,66.8,10038,6854.804230825884
IT_268256,2014-02-06,21,37,0,0,27.7,10287,6838.814621107112
IT_268259,2014-02-06,21,310,0,0,0.0,10273,6805.813855672301
IT_268265,2014-02-06,21,134,10,0,26.4,13114,7034.12326884788
IT_268272,2014-02-06,21,446,10,0,53.2,9550,6651.844195362406
IT_268275,2014-02-06,21,274,10,0,2.0,12961,6999.936076188345
IT_268284,2014-02-06,21,312,0,0,3.0,10382,6705.474784769875
IT_268285,2014-02-06,21,338,0,0,1.2,9307,6365.384416786259
IT_268300,2014-02-06,5,90,0,0,17.8,7291,3049.8668472653117
IT_268323,2014-02-07,0,364,1,0,0.3,4657,2597.389054167026
IT_268331,2014-02-07,0,268,0,2,5.0,5730,2100.7863554145247
IT_268364,2014-02-07,0,320,0,1,5.0,27416,6773.370613580058
IT_268398,2014-02-07,17,358,0,3,15.4,13749,3809.5183531808552
IT_268400,2014-02-07,18,23,5,2,0.0,3434,1397.177221288203
IT_268406,2014-02-07,20,55,0,2,2.6,5694,2604.8378007874617
IT_268447,2014-02-07,21,330,10,2,4.9,12451,6435.987418971586
IT_268455,2014-02-07,21,310,0,0,6.4,10973,6727.054466980944
IT_268463,2014-02-07,21,340,0,0,9.8,8823,6163.571610526653
IT_268469,2014-02-07,21,274,10,0,2.2,12470,6935.774118232313
IT_268472,2014-02-07,21,365,0,0,0.2,6537,4538.445626323736
IT_268475,2014-02-07,21,356,14,0,28.3,16165,7398.243665144364
IT_268476,2014-02-07,21,231,15,0,2.8,10252,6856.428864383505
IT_268486,2014-02-07,21,65,0,0,310.7,6161,3905.53937534268
IT_268497,2014-02-07,22,230,0,1,30.0,14391,7308.9688533324015
IT_268517,2014-02-08,0,364,1,0,0.2,4172,2425.274960708841
IT_268552,2014-02-08,0,450,0,0,7.5,17259,4108.55424950771
IT_268591,2014-02-08,1,132,0,0,540.3,11261,2436.567037685299
IT_268630,2014-02-08,20,55,0,2,1.9,6473,2918.218973613847
IT_268644,2014-02-08,20,148,0,0,0.7,3260,1870.408308380318
IT_268651,2014-02-08,20,137,0,0,3.2,13619,4633.774581022404
IT_268669,2014-02-08,21,330,10,2,5.7,13630,6694.593319614729
IT_268672,2014-02-08,21,441,10,0,39.0,10569,6764.288743082138
IT_268678,2014-02-08,21,310,0,0,7.3,9955,6701.821957498186
IT_268683,2014-02-08,21,353,0,0,1.1,11190,6846.774304089266
IT_268690,2014-02-08,21,355,0,2,10.0,9528,6049.02437341885
IT_268695,2014-02-08,21,274,10,0,2.2,13028,7028.582087718745
IT_268719,2014-02-08,21,453,0,0,1.7,9188,6250.967389874733
IT_268734,2014-02-09,7,203,0,0,9.3,30356,12166.526001946608
IT_268756,2014-02-09,0,268,0,2,19.9,5793,1929.0609395241745
IT_268834,2014-02-09,8,140,1,2,46.2,2391,1432.7967017228682
IT_268841,2014-02-09,20,55,0,2,1.3,5018,2647.637203867625
IT_268890,2014-02-09,21,37,0,0,35.9,9916,6713.026880017787
IT_268893,2014-02-09,21,310,0,0,5.7,10603,6753.909080489437
IT_268904,2014-02-09,21,446,10,0,56.8,9237,6443.078198904614
IT_268906,2014-02-09,21,274,10,0,2.2,11513,6937.351550126641
IT_268909,2014-02-09,21,449,10,0,4.2,10289,6838.472274841066
IT_268912,2014-02-09,21,231,15,0,3.6,9719,6717.2487762667615
IT_268958,2014-02-10,0,364,1,0,0.2,3898,2137.9697067286943
IT_268994,2014-02-10,0,320,0,1,7.0,21692,6144.455807531777
IT_269018,2014-02-10,20,55,0,2,1.9,7188,3144.932753050544
IT_269029,2014-02-10,20,148,0,0,1.1,3326,1793.1425991606577
IT_269056,2014-02-10,21,310,0,0,11.1,9410,6366.0811712575705
IT_269067,2014-02-10,21,355,0,2,7.8,10916,6450.506644611634
IT_269105,2014-02-11,0,364,1,0,0.3,4403,2453.7460985428843
IT_269172,2014-02-11,20,55,0,2,1.0,5004,2780.3307457237092
IT_269213,2014-02-11,21,443,0,2,1.9,8270,5499.467712677952
IT_269221,2014-02-11,21,353,0,0,1.8,11687,6869.350801486379
IT_269236,2014-02-11,21,449,10,0,4.2,11412,7295.2318456074345
IT_269267,2014-02-12,0,3,0,0,0.4,4144,2614.1987594609573
IT_269290,2014-02-12,0,286,0,0,0.2,5906,3098.860875451203
IT_269308,2014-02-12,1,132,0,0,281.1,11120,2456.1303274756897
IT_269317,2014-02-12,20,55,0,2,3.1,4631,2223.082993487905
IT_269327,2014-02-12,20,115,0,0,0.5,4952,2956.6811127544615
IT_269384,2014-02-13,0,364,1,0,0.3,5009,2629.6143385754112
IT_269420,2014-02-13,0,450,0,0,6.6,4432,1751.9522435751321
IT_269451,2014-02-13,1,132,0,0,389.6,11399,2453.919782873256
IT_269468,2014-02-13,18,23,6,2,2229.0,3297,1180.442524282978
IT_269520,2014-02-13,21,296,0,0,0.0,9809,6651.732090356682
IT_269525,2014-02-13,21,37,0,0,31.4,9179,6279.5320431189375
IT_269528,2014-02-13,21,310,0,0,10.1,9004,6237.046137895561
IT_269532,2014-02-13,21,353,0,0,1.7,10889,6702.06098205422
IT_269540,2014-02-13,21,446,10,0,57.2,8869,6138.23990256148
IT_269546,2014-02-13,21,449,10,0,2.8,9577,6573.8930132570285
IT_269559,2014-02-13,21,65,0,0,475.5,5835,3539.939043304966
IT_269606,2014-02-14,0,268,0,2,13.0,5344,1778.325940842016
IT_269639,2014-02-14,0,320,0,0,5.8,26118,5092.816988698829
IT_269689,2014-02-14,20,55,0,2,3.0,7462,3320.044152788805
IT_269705,2014-02-14,20,148,0,0,0.5,4090,2297.6147360234413
IT_269742,2014-02-14,21,310,0,0,16.5,7613,5047.453042112949
IT_269748,2014-02-14,21,14,11,0,20.8,8271,5627.755975519891
IT_269759,2014-02-14,21,449,10,0,3.4,10171,6863.775243457436
IT_269769,2014-02-14,21,338,0,0,1.6,8672,5838.660426895126
IT_269784,2014-02-14,5,121,0,0,4.8,4171,1726.2816306629902
IT_269785,2014-02-14,5,98,0,0,7.2,4212,1719.1897960037836
IT_269813,2014-02-15,0,268,0,2,20.8,5779,1935.6910506352856
IT_269834,2014-02-15,0,282,0,2,9.6,7419,3092.69930798119
IT_269899,2014-02-15,18,23,14,2,3192.5,4568,1463.4798747520958
IT_269900,2014-02-15,18,23,5,2,0.0,3841,1761.152204818302
IT_269903,2014-02-15,18,23,12,2,0.0,12520,4594.977737655418
IT_269907,2014-02-15,20,55,0,2,5.7,4911,2360.9991370779344
IT_269923,2014-02-15,20,148,0,0,2.3,4031,1989.7929356047912
IT_269943,2014-02-15,20,116,0,0,0.9,7061,3780.732968917646
IT_269964,2014-02-15,21,310,0,0,19.0,7580,5046.0504927331
IT_269969,2014-02-15,21,353,0,0,2.4,11474,6934.279066864944
IT_269971,2014-02-15,21,14,11,0,15.3,7612,5217.348666228087
IT_269976,2014-02-15,21,446,10,0,64.1,8957,6166.877968863867
IT_269984,2014-02-15,21,231,15,0,2.3,10066,6794.545057712599
IT_269996,2014-02-15,21,65,0,0,516.3,6422,3617.343654992071
IT_270011,2014-02-15,22,230,0,1,33.4,13334,6841.794819082139
IT_270025,2014-02-16,0,3,0,0,0.8,4366,2601.6551453314705
IT_270029,2014-02-16,0,70,0,0,0.6,6313,3003.9384153463307
IT_270036,2014-02-16,0,268,0,2,13.1,5155,1759.3399679644806
IT_270057,2014-02-16,0,294,0,2,15.4,8033,3088.048992752549
IT_270086,2014-02-16,20,55,0,2,0.5,3415,1654.941535602823
IT_270129,2014-02-16,21,449,10,0,3.5,9746,6729.281880576568
IT_270157,2014-02-17,0,364,1,0,0.4,4747,2634.451418319133
IT_270254,2014-02-17,4,297,0,0,0.7,16977,10981.314169213847
IT_270264,2014-02-17,18,23,12,2,0.0,11237,4582.066073401437
IT_270268,2014-02-17,20,55,0,2,0.9,4208,2248.4104790688057
IT_270282,2014-02-17,20,148,0,0,1.8,3718,1911.3903197567643
IT_270297,2014-02-17,20,115,0,0,0.4,3912,2546.9255602554003
IT_270330,2014-02-17,21,353,0,0,3.0,10362,6723.132540018918
IT_270332,2014-02-17,21,14,11,0,16.9,7954,5292.366463922787
IT_270341,2014-02-17,21,365,0,0,1.4,5623,3760.55124050505
IT_270342,2014-02-17,21,449,10,0,4.6,9967,6825.338064705823
IT_270394,2014-02-18,0,364,1,0,0.2,4433,2487.523971191513
IT_270427,2014-02-18,0,436,1,0,2.7,5420,2503.4418387405244
IT_270428,2014-02-18,0,450,0,2,8.1,17468,5788.374251207694
IT_270485,2014-02-18,20,55,0,2,2.9,4988,2447.7756091767915
IT_270500,2014-02-18,20,148,0,0,0.8,3188,1865.8677328308509
IT_270537,2014-02-18,21,310,0,0,9.6,6800,4648.431572467339
IT_270543,2014-02-18,21,353,0,0,3.2,10354,6726.0849006511025
IT_270545,2014-02-18,21,14,11,0,21.2,8155,5526.910612345726
IT_270549,2014-02-18,21,446,10,0,63.1,8345,5789.621181878402
IT_270556,2014-02-18,21,365,0,0,0.6,6292,4332.263979725751
IT_270566,2014-02-18,21,338,0,0,2.7,7648,5093.056289646597
IT_270628,2014-02-19,0,320,0,0,15.8,21665,4883.365603236974
IT_270642,2014-02-19,20,55,0,2,2.6,4725,2218.1635745844083
IT_270674,2014-02-19,21,353,0,0,3.4,9652,6534.0919327068295
IT_270675,2014-02-19,21,14,11,0,28.9,7325,5000.520803370643
IT_270682,2014-02-19,21,449,10,0,4.5,8713,5947.316321846173
IT_270716,2014-02-20,0,364,1,0,0.4,4841,2672.98178864025
IT_270747,2014-02-20,0,282,0,2,22.4,8004,3487.3558449708653
IT_270839,2014-02-20,20,148,0,0,1.2,4347,2302.8857720359533
IT_270873,2014-02-20,21,437,10,0,95.8,6589,4450.563029937161
IT_270887,2014-02-20,21,14,11,0,28.9,7536,5177.3620263320445
IT_270898,2014-02-20,21,449,10,0,4.4,9591,6704.01797801813
IT_270943,2014-02-21,0,364,1,0,0.3,3806,2073.640286134929
IT_270951,2014-02-21,0,268,0,2,15.0,5608,1869.5659384613057
IT_270974,2014-02-21,0,294,0,2,19.5,18767,4512.971909624994
IT_270980,2014-02-21,0,450,0,2,12.7,16091,5608.337950079512
IT_271071,2014-02-21,20,148,0,0,1.0,3184,1829.9441188744545
IT_271121,2014-02-21,21,274,10,0,2.9,8867,6186.192836910183
IT_271158,2014-02-22,7,27,0,0,11.0,10176,5788.882380796963
IT_271172,2014-02-22,0,364,1,0,0.4,4325,2436.0993615697685
IT_271207,2014-02-22,0,450,0,0,0.0,5792,2787.8476353174024
IT_271254,2014-02-22,17,358,0,3,22.7,23684,9621.003298017195
IT_271308,2014-02-22,21,310,0,0,0.0,6955,4940.284443700241
IT_271313,2014-02-22,21,134,10,0,18.8,10455,6760.7514383291555
IT_271349,2014-02-23,7,27,0,0,13.2,11098,5999.4382916149325
IT_271365,2014-02-23,0,364,1,0,0.4,4064,2299.178383458331
