Item_Id,Low_Cap_Price
IT_268300,3159.785522
IT_268323,2533.837911
IT_268331,2285.702759
IT_268364,8969.083684
IT_268398,4068.241047
IT_268400,1324.125274
IT_268406,3027.688768
IT_268447,6251.343756
IT_268455,7276.701932
IT_268463,6018.472492
IT_268469,7771.316075
IT_268472,4434.701648
IT_268475,8718.877818
IT_268476,7397.597884
IT_268486,3987.055836
IT_268497,7555.335994
IT_268517,2519.701389
IT_268552,6674.915922
IT_268591,2628.748921
IT_268630,3198.79314
IT_268644,1815.635188
IT_268651,4837.972124
IT_268669,6630.707919
IT_268672,6402.019139
IT_268678,6905.340534
IT_268683,7382.712283
IT_268690,5793.413237
IT_268695,7954.986329
IT_268719,6374.979801
IT_268734,13972.13181
IT_268756,2224.235406
IT_268834,1368.048602
IT_268841,2621.577124
IT_268890,6737.672605
IT_268893,7203.019066
IT_268904,6453.248212
IT_268906,7626.317591
IT_268909,7124.657233
IT_268912,7086.206603
IT_268958,2150.453781
IT_268994,8823.448999
IT_269018,3595.796534
IT_269029,1715.973222
IT_269056,6401.084069
IT_269067,6430.245686
IT_269105,2486.068608
IT_269172,2635.401559
IT_269213,5681.730909
IT_269221,7770.831659
IT_269236,7426.576308
IT_269267,2948.938289
IT_269290,3518.157563
IT_269308,2365.531779
IT_269317,2091.905425
IT_269327,3050.541279
IT_269384,2596.601018
IT_269420,1548.073615
IT_269451,2420.811575
IT_269468,1113.766311
IT_269520,6882.116552
IT_269525,6416.373128
IT_269528,6141.66331
IT_269532,7207.794125
IT_269540,5993.252539
IT_269546,6965.83584
IT_269559,3893.811179
IT_269606,2039.40273
IT_269639,4730.739902
IT_269689,3601.103653
IT_269705,1899.520456
IT_269742,4922.484419
IT_269748,5435.792731
IT_269759,7219.904323
IT_269769,5887.005112
IT_269784,1662.079152
IT_269785,1614.123095
IT_269813,2253.974601
IT_269834,3263.811123
IT_269899,1565.234752
IT_269900,1659.237689
IT_269903,4482.380592
IT_269907,2399.047922
IT_269923,1975.722608
IT_269943,3697.815174
IT_269964,4908.360874
IT_269969,7670.351838
IT_269971,5212.827481
IT_269976,6000.76624
IT_269984,7313.996162
IT_269996,4026.885361
IT_270011,7037.383281
IT_270025,3035.036395
IT_270029,3314.468333
IT_270036,2096.244092
IT_270057,3220.070472
IT_270086,1545.497962
IT_270129,7051.934351
IT_270157,2544.857285
IT_270254,11900.00245
IT_270264,4585.987069
IT_270268,2038.218985
IT_270282,2029.809731
IT_270297,2844.228357
IT_270330,7159.74671
IT_270332,5379.998218
IT_270341,3980.581275
IT_270342,7055.934288
IT_270394,2477.171652
IT_270427,2611.557523
IT_270428,8765.630853
IT_270485,2625.062496
IT_270500,1915.111602
IT_270537,4469.344604
IT_270543,7154.87684
IT_270545,5419.876252
IT_270549,5748.962815
IT_270556,4359.307243
IT_270566,4960.320154
IT_270628,5800.999812
IT_270642,2059.657314
IT_270674,6586.730071
IT_270675,4950.528103
IT_270682,6121.883497
IT_270716,2578.22762
IT_270747,4547.907915
IT_270839,2264.518208
IT_270873,4093.284455
IT_270887,5102.860635
IT_270898,6980.758951
IT_270943,1991.27211
IT_270951,2118.249563
IT_270974,6507.27655
IT_270980,7013.124687
IT_271071,1918.762639
IT_271121,6274.991056
IT_271158,5488.327426
IT_271172,2489.099627
IT_271207,2031.057092
IT_271254,12342.75946
IT_271308,4666.674047
IT_271313,7116.735634
IT_271349,6471.957667
IT_271365,2362.878143
IT_271437,10187.95569
IT_271463,3196.731051
IT_271517,4205.594827
IT_271533,4378.294255
IT_271538,6224.955665
IT_271541,6084.355083
IT_271604,2257.883877
IT_271625,7076.01235
IT_271664,2383.386309
IT_271713,2054.848946
IT_271758,4427.303313
IT_271778,7071.37412
IT_271801,1341.125003
IT_271810,1466.085067
IT_271832,2155.264861
IT_271841,2047.312917
IT_271903,8394.42955
IT_271927,11066.85567
IT_271990,4632.356221
IT_271996,5685.044883
IT_272007,6723.382256
IT_272010,4156.303814
IT_272026,3701.727355
IT_272121,5418.630384
IT_272146,1850.680846
IT_272152,1944.068208
IT_272264,2089.729536
IT_272281,1842.861505
IT_272321,4675.536225
IT_272329,5356.152632
IT_272333,5555.612167
IT_272336,6840.014405
IT_272339,6890.758114
IT_272346,4885.932497
IT_272351,4008.837668
IT_272359,2008.278066
IT_272368,6272.166563
IT_272385,2362.878143
IT_272495,2908.954171
IT_272553,4391.803878
IT_272568,6263.716579
IT_272580,3939.538045
IT_272583,5471.274218
IT_272611,2078.124657
IT_272682,2623.245273
IT_272735,4378.294255
IT_272757,4850.805857
IT_272762,4099.623808
IT_272795,1586.82627
IT_272828,3550.055151
IT_272902,2607.520003
IT_272938,3815.043848
IT_272958,4677.987483
IT_272965,4432.387577
IT_272973,6895.218748
IT_272975,3564.343495
IT_272995,5231.4122
IT_273028,1725.444867
IT_273133,2592.534128
IT_273134,4537.746092
IT_273138,2615.403478
IT_273152,1713.426542
IT_273194,4374.146984
IT_273200,4829.894997
IT_273221,4962.236326
IT_273258,2122.449414
IT_273327,11917.16628
IT_273331,4444.3814
IT_273334,9364.263747
IT_273344,2990.725117
IT_273355,1479.192925
IT_273388,5103.256954
IT_273413,5391.939472
IT_273468,3302.306503
IT_273555,1319.860295
IT_273570,3469.608223
IT_273571,3263.26442
IT_273606,6119.037514
IT_273617,1824.183667
IT_273687,942.8514934
IT_273714,2233.558091
IT_273740,2612.448793
IT_273757,5318.392926
IT_273761,4419.384573
IT_273768,4704.032097
IT_273770,5043.592438
IT_273780,6850.290852
IT_273782,6003.039848
IT_273795,4087.57293
IT_273798,5285.847933
IT_273828,1600.622033
IT_273866,3039.827334
IT_273926,2672.180272
IT_273927,1371.231674
IT_273928,1331.05181
IT_273929,1867.791006
IT_273930,1538.977494
IT_273931,1089.990588
IT_273954,2437.895939
IT_273977,1866.71653
IT_274019,5442.034206
IT_274029,5045.088786
IT_274035,6154.496049
IT_274039,6871.73252
IT_274074,6563.31074
IT_274123,3472.658854
IT_274215,4224.01022
IT_274218,2076.745993
IT_274220,3936.167521
IT_274237,3685.59595
IT_274241,2580.670378
IT_274268,2220.370403
IT_274282,5405.34089
IT_274294,5111.93452
IT_274305,5346.484268
IT_274313,4851.098899
IT_274318,4138.750984
IT_274321,5350.386888
IT_274327,1237.447805
IT_274328,2130.205967
IT_274332,1726.818361
IT_274349,3251.30258
IT_274354,2155.234416
IT_274434,1529.155547
IT_274439,2629.540695
IT_274440,1772.283821
IT_274441,1459.111427
IT_274442,1848.238355
IT_274443,1327.920509
IT_274444,1120.901734
IT_274463,2019.684145
IT_274526,4339.057784
IT_274533,4503.433748
IT_274538,4739.724701
IT_274562,4932.253908
IT_274568,1399.965923
IT_274571,1833.45086
IT_274589,3242.754884
IT_274594,2481.866552
IT_274626,3755.960212
IT_274629,3381.883457
IT_274696,2375.7435
IT_274697,1366.633896
IT_274698,1164.392389
IT_274722,2402.343948
IT_274725,1946.214587
IT_274748,1706.702598
IT_274791,4384.104829
IT_274808,3505.834861
IT_274827,3578.993539
IT_274857,2106.14178
IT_274890,5253.964625
IT_274919,4513.065105
IT_274972,1745.954774
IT_275004,4433.646212
IT_275006,4955.282994
IT_275013,4421.929576
IT_275026,6616.114435
IT_275029,3687.749039
IT_275044,4115.590036
IT_275054,1072.237814
IT_275069,2668.069392
IT_275097,2023.026146
IT_275124,995.8763308
IT_275136,1966.360126
IT_275175,5172.397111
IT_275211,1593.98023
IT_275318,3227.643596
IT_275343,2052.898077
IT_275383,4298.852221
IT_275392,4201.443541
IT_275411,6103.657429
IT_275413,5526.382097
IT_275456,3510.788493
IT_275460,1633.0941
IT_275503,6831.972408
IT_275597,3769.863105
IT_275650,4248.812085
IT_275658,5312.091599
IT_275668,6196.012269
IT_275671,5336.95724
IT_275683,4231.429167
IT_275713,3279.44238
IT_275717,1637.105411
IT_275758,7388.384866
IT_275803,2759.486318
IT_275804,2734.503197
IT_275818,5370.757296
IT_275825,4561.348794
IT_275861,1553.874632
IT_275903,5865.80866
IT_275933,4475.547696
IT_275942,4186.357249
IT_275946,5006.929297
IT_275952,1578.713462
IT_275953,2358.227028
IT_275976,2781.932503
IT_275980,2492.090585
IT_276067,2688.91007
IT_276068,1370.711025
IT_276069,997.1450205
IT_276098,2158.282629
IT_276123,2422.843239
IT_276162,5233.996939
IT_276167,4401.227371
IT_276176,5427.936824
IT_276177,3970.676654
IT_276180,4394.031089
IT_276188,5420.318855
IT_276200,4437.685001
IT_276204,5168.679811
IT_276232,2838.075217
IT_276236,1592.864045
IT_276267,6708.182874
IT_276278,2535.535345
IT_276375,1842.967172
IT_276422,4286.955179
IT_276431,5098.578585
IT_276442,3572.536908
IT_276458,4608.846381
IT_276485,3351.009432
IT_276488,2477.917769
IT_276527,5447.764705
IT_276558,5021.23857
IT_276569,2119.470303
IT_276587,3386.03813
IT_276590,1657.104612
IT_276622,4136.051566
IT_276631,4281.046205
IT_276639,5437.475836
IT_276650,5891.59899
IT_276652,5923.245617
IT_276670,1384.156177
IT_276671,1255.931299
IT_276672,2418.59928
IT_276682,3184.410816
IT_276685,2506.52367
IT_276750,2120.470007
IT_276781,4838.941522
IT_276792,4156.976172
IT_276797,3501.214861
IT_276799,5352.608505
IT_276805,4766.253977
IT_276820,3383.416768
IT_276824,2125.569131
IT_276832,4936.957654
IT_276833,2145.97358
IT_276917,3440.898782
IT_276920,6204.972603
IT_276996,4393.699135
IT_277005,5198.838218
IT_277028,4747.646302
IT_277032,5142.612804
IT_277036,1460.080136
IT_277043,1671.307984
IT_277060,2930.161119
IT_277063,1584.597902
IT_277099,2479.638219
IT_277170,4991.541414
IT_277250,4984.170093
IT_277256,5421.57682
IT_277267,5005.034933
IT_277273,1281.243469
IT_277296,2875.206686
IT_277300,1633.17172
IT_277397,2674.065511
IT_277407,2902.227199
IT_277412,2131.907342
IT_277483,5113.535913
IT_277484,4127.539429
IT_277497,5040.946034
IT_277510,4872.8054
IT_277517,4890.826884
IT_277521,1312.706615
IT_277541,3430.067546
IT_277545,1593.911063
IT_277553,3269.072556
IT_277573,3864.487069
IT_277618,1015.808663
IT_277653,7151.225595
IT_277664,2703.419278
IT_277717,3251.193031
IT_277729,4197.701307
IT_277736,5118.61916
IT_277748,4138.015784
IT_277771,4931.102118
IT_277772,5099.149642
IT_277779,1024.570097
IT_277796,3308.664109
IT_277810,1758.527047
IT_277891,3055.076704
IT_277893,1022.954685
IT_277919,7457.348432
IT_277927,2624.803257
IT_277974,3806.289238
IT_277997,4493.781325
IT_278007,4210.433904
IT_278030,4608.548271
IT_278041,2345.598763
IT_278059,3369.331088
IT_278095,2701.014999
IT_278138,2970.731245
IT_278140,1048.002856
IT_278158,2634.028999
IT_278193,2148.840286
IT_278233,4154.669793
IT_278244,4223.775239
IT_278254,5300.222497
IT_278265,4846.07394
IT_278269,4905.65585
IT_278272,1145.447978
IT_278283,2326.087408
IT_278319,2183.367394
IT_278330,3358.017798
IT_278353,3170.986441
IT_278354,2226.986943
IT_278394,4824.801769
IT_278409,4521.121733
IT_278413,5932.241881
IT_278414,5288.241841
IT_278422,4917.040897
IT_278440,2866.38445
IT_278452,1938.912769
IT_278528,1918.512871
IT_278581,1770.790225
IT_278603,3047.584205
IT_278609,3735.831471
IT_278622,4470.01401
IT_278648,4518.06179
IT_278650,5708.422297
IT_278663,4618.864464
IT_278671,1652.510223
IT_278695,2989.090458
IT_278698,2166.130928
IT_278779,2152.690205
IT_278836,2184.407318
IT_278875,4659.610729
IT_278877,4645.557542
IT_278899,3855.086013
IT_278900,6422.775928
IT_278903,5353.837718
IT_278905,4303.309255
IT_278914,4617.627152
IT_278949,2847.978368
IT_278962,2611.745138
IT_278980,3166.266027
IT_279037,921.2513265
IT_279056,2527.367508
IT_279096,2465.214595
IT_279134,4193.069057
IT_279141,4347.440865
IT_279156,4839.343816
IT_279167,5114.928517
IT_279194,1566.498228
IT_279213,3731.731594
IT_279251,2745.253171
IT_279299,2178.986177
IT_279328,693.3999473
IT_279340,1914.04349
IT_279368,2352.488906
IT_279422,4163.123582
IT_279436,6053.499036
IT_279439,5360.420219
IT_279447,4322.207776
IT_279468,2207.506374
IT_279486,2932.572556
IT_279499,2210.687734
IT_279527,2119.793393
IT_279596,2559.079897
IT_279607,3000.62225
IT_279611,2446.143933
IT_279638,2660.689744
IT_279685,4179.215564
IT_279692,4330.471766
IT_279697,4484.478552
IT_279700,4766.995765
IT_279705,5571.069185
IT_279724,5013.940332
IT_279753,1702.404639
IT_279761,1988.790543
IT_279783,2556.957593
IT_279811,1354.306388
IT_279814,3582.900163
IT_279835,2551.335627
IT_279840,5592.669387
IT_279872,1844.372549
IT_279903,3956.342535
IT_279929,5335.99018
IT_279947,5088.361091
IT_279950,4887.588674
IT_279958,1571.275383
IT_280006,1985.463194
IT_280037,4380.492825
IT_280038,5176.151133
IT_280050,5376.930335
IT_280192,2160.008933
IT_280220,1179.916084
IT_280225,4937.669087
IT_280228,4106.093637
IT_280236,5188.581098
IT_280240,5227.208016
IT_280244,5360.297059
IT_280257,5037.961247
IT_280282,3580.557534
IT_280295,1655.355675
IT_280318,2236.382168
IT_280322,6252.956783
IT_280399,2061.436327
IT_280425,2054.906319
IT_280459,4834.234232
IT_280482,3868.757363
IT_280495,4736.433015
IT_280520,2969.705736
IT_280532,2392.600126
IT_280535,3905.674929
IT_280556,2336.378366
IT_280628,2467.433429
IT_280678,4176.644256
IT_280681,5472.063218
IT_280685,1356.730596
IT_280706,3357.285963
IT_280709,2411.040682
IT_280722,2577.066219
IT_280740,3280.272879
IT_280811,2542.591217
IT_280848,2506.969813
IT_280892,4382.934413
IT_280899,4432.403656
IT_280901,5569.876317
IT_280905,4247.954438
IT_280914,5294.811344
IT_280925,4544.844848
IT_280928,4760.72274
IT_280956,2863.309977
IT_280989,3432.822577
IT_281089,1920.320108
IT_281127,4807.672015
IT_281130,5091.803545
IT_281134,4391.108574
IT_281146,4237.24655
IT_281147,4718.887117
IT_281161,4934.723923
IT_281179,2108.071516
IT_281180,2542.915484
IT_281197,2869.017431
IT_281200,1975.890271
IT_281324,2398.086112
IT_281349,2825.695447
IT_281360,4873.510594
IT_281375,5889.764692
IT_281385,5154.735132
IT_281390,4504.196364
IT_281404,2080.477432
IT_281414,2871.651725
IT_281443,3504.012671
IT_281473,3077.778843
IT_281508,5216.888277
IT_281514,6115.019219
IT_281544,2842.64627
IT_281558,2215.605495
IT_281578,2694.068896
IT_281579,3799.224804
IT_281631,978.6388059
IT_281681,2386.812155
IT_281703,3735.831471
IT_281718,4784.869241
IT_281736,5485.844099
IT_281743,5474.457017
IT_281757,4018.216112
IT_281760,4337.39617
IT_281794,3128.679763
IT_281807,2201.868827
IT_281823,2439.48981
IT_281875,2870.973353
IT_281934,2469.723383
IT_281957,3947.574119
IT_281979,4678.78868
IT_281987,5369.95183
IT_281990,4343.115356
IT_282010,4626.908588
IT_282015,5001.857159
IT_282026,2243.356307
IT_282035,10805.2682
IT_282058,2506.412253
IT_282122,2987.490332
IT_282145,2561.62523
IT_282175,2197.777708
IT_282215,5088.065767
IT_282226,4194.423931
IT_282234,5900.434612
IT_282266,2553.613972
IT_282285,3432.648419
IT_282316,3542.288016
IT_282379,2556.117424
IT_282388,2903.309986
IT_282412,2428.70957
IT_282452,4726.250435
IT_282457,4807.906669
IT_282459,4782.092823
IT_282467,5137.783715
IT_282494,4525.380133
IT_282499,4941.260135
IT_282510,2051.663231
IT_282525,2873.390937
IT_282614,2579.806767
IT_282622,3083.673409
IT_282645,2395.100442
IT_282666,3889.974656
IT_282680,4924.714735
IT_282687,5555.956804
IT_282688,4929.174762
IT_282701,5561.331508
IT_282708,4062.255736
IT_282723,4624.726101
IT_282739,2901.733013
IT_282748,4334.513368
IT_282751,2595.402813
IT_282763,2096.112436
IT_282783,3396.586983
IT_282817,7114.033592
IT_282834,3339.486427
IT_282865,3895.157325
IT_282895,5045.58028
IT_282898,4817.722943
IT_282907,5271.6262
IT_282911,4331.318921
IT_282912,5022.948469
IT_282916,6167.015246
IT_282952,3344.961123
IT_282955,1612.297664
IT_282982,3115.307557
IT_283014,2632.128337
IT_283049,4591.359618
IT_283050,5204.838634
IT_283057,5852.212754
IT_283086,4398.042759
IT_283121,4027.097316
IT_283185,2512.583163
IT_283186,1912.703777
IT_283220,2705.873748
IT_283241,3294.865244
IT_283265,4899.672579
IT_283292,4709.842372
IT_283304,3177.076668
IT_283327,2154.2735
IT_283421,2176.658309
IT_283431,3028.700989
IT_283495,4822.543487
IT_283525,5412.766394
IT_283545,3333.628289
IT_283548,1997.486216
IT_283579,3412.888097
IT_283602,5115.745643
IT_283611,1479.973341
IT_283680,7145.994284
IT_283686,6234.802125
IT_283721,2496.336888
IT_283750,2515.371425
IT_283751,3073.56114
IT_283798,2339.888853
IT_283807,3026.753096
IT_283829,2404.765816
IT_283848,3389.847538
IT_283863,4828.390761
IT_283874,4332.099212
IT_283879,6825.135127
IT_283885,5219.466414
IT_283903,1932.251296
IT_283919,2825.690607
IT_283921,1584.015394
IT_283932,2304.366745
IT_283937,3243.592592
IT_283951,3513.480117
IT_284000,2542.109763
IT_284001,2513.520544
IT_284006,2123.853718
IT_284081,4196.223084
IT_284084,4304.425149
IT_284089,4367.841198
IT_284145,3231.502183
IT_284159,1925.298536
IT_284204,945.1576956
IT_284231,3087.404012
IT_284271,3713.773652
IT_284283,4904.203607
IT_284291,4916.883615
IT_284297,5439.914191
IT_284301,4259.822097
IT_284310,5524.239362
IT_284313,5238.009509
IT_284334,1748.552148
IT_284350,1959.271583
IT_284360,3251.552506
IT_284374,3539.66561
IT_284390,4732.779017
IT_284400,1487.230617
IT_284420,3728.277715
IT_284436,4988.575509
IT_284437,5551.378161
IT_284449,4424.456841
IT_284474,3219.994296
IT_284478,1986.21835
IT_284507,3336.762057
IT_284508,3878.701371
IT_284540,2029.990973
IT_284541,4224.050575
IT_284555,3260.041372
IT_284557,973.6194008
IT_284566,12170.52372
IT_284578,2031.0452
IT_284612,2388.257742
IT_284637,3677.023282
IT_284649,4958.316625
IT_284664,4843.444349
IT_284665,5884.259031
IT_284669,5110.327478
IT_284675,5634.412221
IT_284719,3028.47253
IT_284723,2560.734436
IT_284758,3449.898464
IT_284791,4813.324367
IT_284807,3254.492534
IT_284808,2938.228364
IT_284809,978.6388059
IT_284830,2539.022537
IT_284831,3580.033162
IT_284863,2607.327469
IT_284884,3765.500237
IT_284944,2044.085693
IT_284965,2892.234227
IT_284968,1750.224564
IT_284981,4681.57111
IT_284998,3446.472566
IT_285029,5492.224712
IT_285048,2785.088653
IT_285049,2514.576741
IT_285069,2561.492582
IT_285070,2797.829868
IT_285099,2449.684518
IT_285145,4941.920745
IT_285147,5422.140774
IT_285151,4503.311072
IT_285156,5976.984509
IT_285169,5223.479462
IT_285178,4925.915829
IT_285195,1374.190491
IT_285240,3526.777574
IT_285242,2866.014978
IT_285255,4666.845971
IT_285343,2510.786883
IT_285372,5313.674362
IT_285388,5367.328985
IT_285392,4498.888088
IT_285446,3025.02205
IT_285480,3326.728804
IT_285537,2559.959193
IT_285538,4262.16893
IT_285542,4167.063663
IT_285568,2790.081016
IT_285608,4979.390783
IT_285619,4386.704428
IT_285624,5975.195942
IT_285628,5345.985892
IT_285645,4355.37444
IT_285653,1732.394531
IT_285660,3134.668282
IT_285800,2282.89163
IT_285840,3667.863252
IT_285848,4153.659198
IT_285849,5882.491293
IT_285863,4328.689527
IT_285877,2884.137661
IT_285953,5000.673416
IT_285954,5419.476899
IT_285957,5653.976694
IT_285961,5278.276257
IT_285971,1862.801583
IT_285985,3587.635228
IT_285998,2493.764946
IT_286018,3454.594719
IT_286086,3270.005898
IT_286108,2846.03807
IT_286156,5761.699484
IT_286160,4424.465773
IT_286184,4674.037218
IT_286190,1810.094605
IT_286217,2549.253913
IT_286231,4834.945083
IT_286244,2623.909742
IT_286270,5384.795232
IT_286274,4196.116067
IT_286320,2637.745551
IT_286344,2599.540338
IT_286386,4799.613642
IT_286443,4362.172768
IT_286495,4831.334461
IT_286529,3058.652189
IT_286558,2496.162475
IT_286602,4874.510564
IT_286605,5016.348875
IT_286625,6225.493703
IT_286632,4907.795476
IT_286645,1563.025015
IT_286660,2604.730358
IT_286695,3005.3905
IT_286696,3438.190526
IT_286736,3032.725434
IT_286757,2755.934273
IT_286774,3683.292404
IT_286799,5911.326271
IT_286822,2444.424497
IT_286840,3585.399765
IT_286843,2573.365264
IT_286915,948.2538067
IT_286930,2578.633224
IT_286939,3280.747831
IT_286961,2848.97201
IT_287002,5358.448263
IT_287005,4308.950863
IT_287006,6126.371734
IT_287014,4462.622153
IT_287016,5858.58405
IT_287026,4580.498168
IT_287050,4353.949435
IT_287053,2512.529621
IT_287067,4939.880484
IT_287135,2585.438281
IT_287137,2011.555804
IT_287143,2660.025249
IT_287149,3138.956884
IT_287177,3721.492715
IT_287199,5058.361493
IT_287204,6166.954354
IT_287208,6372.07006
IT_287210,4383.354611
IT_287218,4825.991234
IT_287221,4337.716099
IT_287249,1626.338916
IT_287296,2972.507266
IT_287309,1965.929263
IT_287327,5437.833595
IT_287342,1291.606665
IT_287343,5663.771251
IT_287345,2889.91005
IT_287348,1987.581684
IT_287436,3713.659467
IT_287453,1519.359458
IT_287461,2823.12469
IT_287464,3430.629122
IT_287468,1641.264497
IT_287496,3514.681432
IT_287545,2523.180901
IT_287591,3548.187327
IT_287632,5389.690627
IT_287652,3305.838954
IT_287656,2541.070132
IT_287681,3542.430594
IT_287788,3704.98073
IT_287806,5010.909188
IT_287814,5446.4322
IT_287853,1678.012072
IT_287865,3432.069072
IT_287868,2365.776476
IT_287877,1998.203312
IT_287895,3522.820897
IT_287920,3755.477329
IT_287981,2298.929071
IT_287984,2667.784744
IT_288002,2562.922909
IT_288032,5468.801571
IT_288039,6059.107173
IT_288041,4474.715975
IT_288057,4647.314346
IT_288060,6248.354101
IT_288086,3532.745207
IT_288090,1774.151479
IT_288118,2702.400065
IT_288121,3485.510054
IT_288125,3230.436597
IT_288140,4541.179178
IT_288169,3347.494546
