Item_Id,Date,State_of_Country,Market_Category,Product_Category,Grade,Demand,High_Cap_Price,prediction
IT_265500,2014-01-21,21,446,10,0,25.1,12279,8322.603000000001
IT_265504,2014-01-21,21,274,10,0,0.2,15870,7677.153
IT_265507,2014-01-21,21,449,10,0,1.1,12739,8935.070333333335
IT_265533,2014-01-22,0,0,0,0,1.0,15920,5757.736059523811
IT_265566,2014-01-22,0,320,0,0,47.8,25240,5676.892987179486
IT_265568,2014-01-22,1,132,0,0,188.5,12361,2128.704621379458
IT_265575,2014-01-22,17,358,0,3,2.1,21648,6926.209448717947
IT_265577,2014-01-22,20,55,0,2,0.8,7533,2834.9307172520707
IT_265581,2014-01-22,20,137,0,0,0.9,16698,6007.577756690889
IT_265611,2014-01-22,21,360,10,0,0.2,12869,7279.924499999999
IT_265615,2014-01-22,5,90,0,0,125.2,10353,2111.0034432151306
IT_265647,2014-01-23,0,294,0,2,3.6,14076,3832.505097402597
IT_265697,2014-01-23,17,38,0,3,69.7,21987,6507.028666666667
IT_265701,2014-01-23,18,23,5,1,0.0,6695,3552.1171249872673
IT_265702,2014-01-23,18,23,5,0,0.0,4649,2875.529466048232
IT_265703,2014-01-23,18,23,5,2,0.0,3022,1316.4875417710946
IT_265720,2014-01-23,20,137,0,0,0.7,19932,4872.170197580198
IT_265734,2014-01-23,21,330,10,2,1.0,13839,7637.147500000001
IT_265736,2014-01-23,21,441,10,0,11.2,11754,8085.312999999999
IT_265740,2014-01-23,21,37,0,0,3.4,12203,8239.275166666666
IT_265742,2014-01-23,21,310,0,0,2.0,12112,6895.145166666667
IT_265747,2014-01-23,21,353,0,0,0.4,12803,7160.888547619048
IT_265751,2014-01-23,21,446,10,0,29.8,11672,8161.158000000001
IT_265757,2014-01-23,21,356,14,0,4.7,17101,7659.374500000001
IT_265792,2014-01-24,0,3,0,0,0.1,14260,6567.658085794016
IT_265816,2014-01-24,0,294,0,2,2.2,15268,3280.4620391888816
IT_265819,2014-01-24,0,436,1,0,8.2,4943,1708.9403513509285
IT_265866,2014-01-24,17,9,0,3,5.5,32876,5720.224652661064
IT_265869,2014-01-24,17,358,0,3,3.2,21662,5394.027186661506
IT_265874,2014-01-24,18,23,9,0,0.0,3946,2400.0133947368427
IT_265880,2014-01-24,20,55,0,2,0.8,5044,3581.5763468468476
IT_265905,2014-01-24,21,330,10,2,0.7,13412,7504.456166666666
IT_265911,2014-01-24,21,37,0,0,3.2,12248,8238.715166666667
IT_265922,2014-01-24,21,274,10,0,0.6,16174,7708.686333333333
IT_265927,2014-01-24,21,356,14,0,5.8,15236,7656.530500000001
IT_265932,2014-01-24,21,345,14,0,7.0,16684,7654.240500000001
IT_265935,2014-01-24,21,312,0,0,1.5,12876,6794.328547619048
IT_265948,2014-01-24,5,90,0,0,151.6,10158,2105.25552306018
IT_265966,2014-01-25,0,3,0,0,0.2,12900,6029.205200960878
IT_265976,2014-01-25,0,268,0,2,2.0,9763,2503.4073882431076
IT_265999,2014-01-25,0,450,0,0,1.2,18336,5314.614164751914
IT_266030,2014-01-25,1,132,0,0,327.3,13317,2428.4415907018015
IT_266056,2014-01-25,18,23,4,0,0.0,2827,1616.3691778295035
IT_266058,2014-01-25,18,23,5,1,0.0,6060,3323.9904295260185
IT_266060,2014-01-25,18,23,5,2,0.0,2969,1229.0768751044277
IT_266069,2014-01-25,20,55,0,2,0.6,4481,2402.4440042606516
IT_266096,2014-01-25,3,74,0,2,1.7,27150,6928.091333333334
IT_266103,2014-01-25,21,330,10,2,0.5,14087,7669.039500000002
IT_266111,2014-01-25,21,310,0,0,1.9,11543,6784.441500000003
IT_266115,2014-01-25,21,353,0,0,0.5,12346,6819.842666666667
IT_266124,2014-01-25,21,274,10,0,0.7,16327,7712.949666666668
IT_266128,2014-01-25,21,356,14,0,6.9,16901,7654.240500000001
IT_266132,2014-01-25,21,347,1,0,1.7,13089,6049.032833333334
IT_266137,2014-01-25,21,338,0,0,1.0,12087,6801.032666666669
IT_266141,2014-01-25,21,65,0,0,105.5,6076,4277.581885285901
IT_266155,2014-01-26,7,352,0,0,0.1,32926,14845.897333333332
IT_266157,2014-01-26,12,257,0,0,164.8,29445,13329.130833333333
IT_266166,2014-01-26,0,3,0,0,0.2,13959,5414.2770982505135
IT_266175,2014-01-26,0,268,0,2,4.2,9983,2952.364393434423
IT_266188,2014-01-26,0,294,0,2,6.8,13519,3584.2114598431695
IT_266255,2014-01-26,17,11,0,3,141.7,2329,527.2768333333332
IT_266258,2014-01-26,18,23,5,2,0.0,4801,1897.7806333697922
IT_266264,2014-01-26,20,55,0,2,1.2,6162,2894.450983623514
IT_266281,2014-01-26,20,137,0,0,1.5,23615,8187.864777777778
IT_266298,2014-01-26,21,330,10,2,0.7,14574,7622.720166666667
IT_266299,2014-01-26,21,437,10,0,38.9,11139,7927.563785714286
IT_266307,2014-01-26,21,310,0,0,1.7,10734,7077.96058279221
IT_266318,2014-01-26,21,446,10,0,56.7,11123,8092.172619047622
IT_266322,2014-01-26,21,274,10,0,0.8,15734,7700.456333333333
IT_266324,2014-01-26,21,449,10,0,3.0,11335,8236.556833333334
IT_266334,2014-01-26,21,338,0,0,1.3,12693,7068.333880952381
IT_266338,2014-01-26,21,65,0,0,165.7,5831,4046.5211836945305
IT_266354,2014-01-27,7,27,0,0,8.7,22480,13905.596333333335
IT_266366,2014-01-27,0,3,0,0,0.1,4401,3197.5228479853486
IT_266376,2014-01-27,0,268,0,2,6.2,10287,3278.63172074245
IT_266402,2014-01-27,0,320,0,0,5.7,15559,3118.90829004329
IT_266413,2014-01-27,1,132,0,0,440.4,11438,2262.573722389559
IT_266453,2014-01-27,18,23,5,2,0.0,1964,1086.3098232735401
IT_266498,2014-01-27,21,330,10,2,0.4,13849,7577.719000000001
IT_266499,2014-01-27,21,437,10,0,44.3,2805,1721.2507207207204
IT_266506,2014-01-27,21,310,0,0,1.1,11604,6629.825666666667
IT_266514,2014-01-27,21,14,11,0,6.6,11390,8144.5193333333345
IT_266523,2014-01-27,21,274,10,0,1.0,15685,7700.456333333333
IT_266532,2014-01-27,21,347,1,0,1.8,12723,7184.329500000001
IT_266536,2014-01-27,21,312,0,0,1.7,12923,6406.9085
IT_266537,2014-01-27,21,338,0,0,1.1,11449,6626.837833333333
IT_266541,2014-01-27,21,65,0,0,156.7,5960,4213.7573852859
IT_266556,2014-01-28,12,257,0,0,188.0,26610,13267.521944444443
IT_266557,2014-01-28,23,183,0,2,353.2,31529,12276.311333333331
IT_266571,2014-01-28,0,364,1,0,0.4,4179,2428.7958152395204
IT_266578,2014-01-28,0,268,0,0,4.4,5792,1993.2820440398102
IT_266594,2014-01-28,0,294,0,2,13.9,16545,4306.657910916086
IT_266650,2014-01-28,4,175,0,0,0.7,19196,13340.727690476191
IT_266665,2014-01-28,18,23,5,2,0.0,3713,1764.6448987050962
IT_266667,2014-01-28,18,23,12,1,0.0,17064,8617.675319507292
IT_266671,2014-01-28,20,55,0,2,1.0,7774,2784.3211275786384
IT_266684,2014-01-28,20,137,0,0,1.7,16307,5462.014224155419
IT_266700,2014-01-28,21,330,10,2,0.4,12749,7104.833333333334
IT_266703,2014-01-28,21,441,10,0,19.5,11537,8153.7108333333335
IT_266715,2014-01-28,21,134,10,0,15.6,15073,7738.9205
IT_266731,2014-01-28,21,345,14,0,7.8,15567,7646.4755000000005
IT_266741,2014-01-28,21,211,0,0,2.8,11375,8144.913642857142
IT_266744,2014-01-28,21,453,1,0,1.3,11288,7934.841666666666
IT_266752,2014-01-29,0,0,0,0,4.1,14447,3849.86140909091
IT_266786,2014-01-29,17,358,0,3,3.3,26288,6283.874561661506
IT_266806,2014-01-29,21,353,0,0,1.2,11070,6495.7446190476185
IT_266825,2014-01-30,7,27,0,0,10.8,25900,14010.449666666667
IT_266833,2014-01-30,0,3,0,0,0.3,6148,3669.0065823025884
IT_266836,2014-01-30,0,364,1,0,0.2,3618,2210.9445773415987
IT_266842,2014-01-30,0,268,0,2,1.3,6227,2776.9250215201
IT_266855,2014-01-30,0,294,0,2,1.1,14880,3471.4828764568765
IT_266915,2014-01-30,4,304,0,0,0.5,24052,14863.912333333332
IT_266927,2014-01-30,17,358,0,3,14.8,21288,5313.218005376343
IT_266950,2014-01-30,20,389,0,2,1.2,16026,4703.757833333334
IT_266955,2014-01-30,20,137,0,0,1.2,24969,8991.716
IT_266974,2014-01-30,21,330,10,2,0.7,13729,7637.147500000001
IT_266977,2014-01-30,21,441,10,0,21.4,10719,7570.925314378256
IT_266981,2014-01-30,21,37,0,0,9.3,11639,8199.834333333334
IT_266983,2014-01-30,21,310,0,0,6.1,10970,6630.622238095239
IT_266988,2014-01-30,21,353,0,0,1.4,11917,6814.867166666668
IT_266993,2014-01-30,21,355,0,2,2.6,11374,6662.699833333334
IT_266994,2014-01-30,21,446,10,0,41.3,11699,8076.213666666668
IT_266996,2014-01-30,21,274,10,0,0.9,15814,7700.456333333333
IT_266999,2014-01-30,21,449,10,0,3.6,10636,7586.749289486481
IT_267001,2014-01-30,21,345,14,0,10.0,15536,7646.4755000000005
IT_267003,2014-01-30,21,312,0,0,1.9,12175,6765.1095000000005
IT_267004,2014-01-30,21,338,0,0,1.8,11200,6732.160428571428
IT_267019,2014-01-30,5,98,0,0,11.6,5912,1387.6595318863288
IT_267026,2014-01-31,7,203,0,0,9.3,31870,14491.481952380953
IT_267049,2014-01-31,0,268,0,2,5.1,10366,3019.4114795261494
IT_267067,2014-01-31,0,436,1,0,1.6,4666,2178.250510635386
IT_267121,2014-01-31,17,358,0,3,5.4,22595,5237.433485994398
IT_267125,2014-01-31,18,23,5,2,0.0,3590,1520.7598730158734
IT_267130,2014-01-31,20,55,0,2,3.4,6935,2742.582471855447
IT_267169,2014-01-31,21,310,0,0,7.9,11225,6724.67492857143
IT_267181,2014-01-31,21,449,10,0,2.4,12236,8330.1085
IT_267189,2014-01-31,21,338,0,0,1.2,11034,6511.249119047619
IT_267194,2014-01-31,21,360,10,0,0.5,12881,6926.642833333333
IT_267202,2014-01-31,5,90,0,0,59.6,8731,2090.7502494557248
IT_267243,2014-02-01,0,436,1,0,2.1,4629,1917.3747514672766
IT_267326,2014-02-01,21,310,0,0,8.0,10997,6579.121404761905
IT_267328,2014-02-01,21,353,0,0,1.1,10950,6580.5980714285715
IT_267333,2014-02-01,21,355,0,2,2.5,10800,6919.603721681097
IT_267401,2014-02-02,0,436,1,0,1.7,4440,1992.6459085947336
IT_267411,2014-02-02,0,320,0,1,14.0,12722,4086.8202938402405
IT_267468,2014-02-02,18,23,5,2,0.0,3151,1370.424745234298
IT_267471,2014-02-02,18,23,11,0,0.0,8058,4377.949008328357
IT_267474,2014-02-02,18,23,12,0,0.0,9188,5633.834705545853
IT_267476,2014-02-02,20,55,0,2,1.6,8472,2586.577698016126
IT_267495,2014-02-02,20,137,0,0,1.8,20983,4753.227897435898
IT_267513,2014-02-02,21,330,10,2,1.7,13996,7665.904666666668
IT_267517,2014-02-02,21,37,0,0,23.1,11038,7757.936119047621
IT_267519,2014-02-02,21,443,0,2,1.1,8021,5659.342731244304
IT_267534,2014-02-02,21,449,10,0,2.3,11153,8060.605928571428
IT_267544,2014-02-02,21,338,0,0,1.7,10117,7706.392559523811
IT_267555,2014-02-02,5,108,0,0,113.3,6071,1495.0190335623652
IT_267556,2014-02-02,5,90,0,0,29.4,7531,2051.1659083686654
IT_267599,2014-02-03,0,282,0,2,6.6,5950,2049.7801775935964
IT_267604,2014-02-03,0,436,1,0,2.4,6157,2752.8742201695404
IT_267652,2014-02-03,17,228,0,3,444.7,14598,3913.6682916666655
IT_267654,2014-02-03,17,11,0,3,686.8,1879,477.2688333333333
IT_267656,2014-02-03,18,23,5,2,0.0,3454,1441.4951915584415
IT_267662,2014-02-03,20,55,0,2,0.4,4221,2246.7270608648314
IT_267707,2014-02-03,21,330,10,2,2.2,13145,6080.681166666665
IT_267711,2014-02-03,21,37,0,0,16.7,9838,7078.051789938004
IT_267713,2014-02-03,21,443,0,2,1.9,7638,5310.89492835511
IT_267714,2014-02-03,21,310,0,0,6.6,10408,7626.776182900433
IT_267721,2014-02-03,21,134,10,0,22.2,12951,6723.726999999998
IT_267735,2014-02-03,21,365,0,0,0.2,6838,4977.378829409664
IT_267764,2014-02-04,23,183,0,2,427.2,27704,12244.007999999998
IT_267808,2014-02-04,0,436,1,0,2.4,4410,1928.5941637006936
IT_267819,2014-02-04,0,320,0,1,10.7,12794,3713.804435662187
IT_267844,2014-02-04,1,132,0,0,739.2,9589,2218.677725108226
IT_267885,2014-02-04,18,23,5,2,0.0,3326,1259.8222391774893
IT_267929,2014-02-04,21,330,10,2,2.4,13202,7514.657333333333
IT_267932,2014-02-04,21,441,10,0,27.7,10323,7574.54915505147
IT_267938,2014-02-04,21,443,0,2,1.6,7577,5482.900411428912
IT_267939,2014-02-04,21,310,0,0,9.1,9352,7090.770031016811
IT_267944,2014-02-04,21,353,0,0,1.7,11706,6692.258833333333
IT_267945,2014-02-04,21,134,10,0,25.5,13146,6834.251666666666
IT_267951,2014-02-04,21,446,10,0,47.8,10059,7401.503142857144
IT_267954,2014-02-04,21,274,10,0,1.9,13411,7646.515666666666
IT_267957,2014-02-04,21,365,0,0,0.3,6827,4996.7356220298
IT_267970,2014-02-04,21,65,0,0,155.1,6027,4282.072551952567
IT_268027,2014-02-05,0,320,0,0,17.6,21931,5352.011153846152
IT_268040,2014-02-05,20,55,0,2,3.1,5176,2252.879097805695
IT_268075,2014-02-05,21,14,11,0,5.4,9439,6781.075574014353
IT_268107,2014-02-06,0,3,0,0,0.9,2874,1700.586845441625
IT_268195,2014-02-06,4,270,0,0,0.9,22499,14688.092833333334
IT_268249,2014-02-06,21,330,10,2,3.6,14017,7740.320833333334
IT_268250,2014-02-06,21,437,10,0,66.8,10038,7368.066916666667
IT_268256,2014-02-06,21,37,0,0,27.7,10287,7400.324825341326
IT_268259,2014-02-06,21,310,0,0,0.0,10273,7477.864831349206
IT_268265,2014-02-06,21,134,10,0,26.4,13114,6784.858333333334
IT_268272,2014-02-06,21,446,10,0,53.2,9550,7050.64216153846
IT_268275,2014-02-06,21,274,10,0,2.0,12961,6650.426166666666
IT_268284,2014-02-06,21,312,0,0,3.0,10382,7554.702182900432
IT_268285,2014-02-06,21,338,0,0,1.2,9307,6668.421845439888
IT_268300,2014-02-06,5,90,0,0,17.8,7291,1957.7861835482756
IT_268323,2014-02-07,0,364,1,0,0.3,4657,2763.0074586949486
IT_268331,2014-02-07,0,268,0,2,5.0,5730,1731.5976587518246
IT_268364,2014-02-07,0,320,0,1,5.0,27416,4044.168523809524
IT_268398,2014-02-07,17,358,0,3,15.4,13749,3054.014626608808
IT_268400,2014-02-07,18,23,5,2,0.0,3434,1429.8101915584414
IT_268406,2014-02-07,20,55,0,2,2.6,5694,2427.534570128028
IT_268447,2014-02-07,21,330,10,2,4.9,12451,6693.674
IT_268455,2014-02-07,21,310,0,0,6.4,10973,6626.631071428572
IT_268463,2014-02-07,21,340,0,0,9.8,8823,6337.762387102737
IT_268469,2014-02-07,21,274,10,0,2.2,12470,6835.657000000001
IT_268472,2014-02-07,21,365,0,0,0.2,6537,4540.734370345992
IT_268475,2014-02-07,21,356,14,0,28.3,16165,7643.338000000001
IT_268476,2014-02-07,21,231,15,0,2.8,10252,7488.385268398267
IT_268486,2014-02-07,21,65,0,0,310.7,6161,4407.516240985758
IT_268497,2014-02-07,22,230,0,1,30.0,14391,9096.85576190476
IT_268517,2014-02-08,0,364,1,0,0.2,4172,2636.6556288638258
IT_268552,2014-02-08,0,450,0,0,7.5,17259,3135.6774365895544
IT_268591,2014-02-08,1,132,0,0,540.3,11261,2347.374317627654
IT_268630,2014-02-08,20,55,0,2,1.9,6473,2476.8690090414398
IT_268644,2014-02-08,20,148,0,0,0.7,3260,2023.5028109739737
IT_268651,2014-02-08,20,137,0,0,3.2,13619,4490.022466041268
IT_268669,2014-02-08,21,330,10,2,5.7,13630,7636.436166666667
IT_268672,2014-02-08,21,441,10,0,39.0,10569,7270.480580792397
IT_268678,2014-02-08,21,310,0,0,7.3,9955,7161.7550929683075
IT_268683,2014-02-08,21,353,0,0,1.1,11190,6595.780928571429
IT_268690,2014-02-08,21,355,0,2,10.0,9528,6879.925110667762
IT_268695,2014-02-08,21,274,10,0,2.2,13028,6671.138666666666
IT_268719,2014-02-08,21,453,0,0,1.7,9188,6605.905233984351
IT_268734,2014-02-09,7,203,0,0,9.3,30356,14491.481952380953
IT_268756,2014-02-09,0,268,0,2,19.9,5793,1550.221938665364
IT_268834,2014-02-09,8,140,1,2,46.2,2391,1215.0761286437582
IT_268841,2014-02-09,20,55,0,2,1.3,5018,2714.125056068618
IT_268890,2014-02-09,21,37,0,0,35.9,9916,7088.404777492116
IT_268893,2014-02-09,21,310,0,0,5.7,10603,7230.317751984128
IT_268904,2014-02-09,21,446,10,0,56.8,9237,6842.702016483516
IT_268906,2014-02-09,21,274,10,0,2.2,11513,6745.791833333335
IT_268909,2014-02-09,21,449,10,0,4.2,10289,7431.5341206709945
IT_268912,2014-02-09,21,231,15,0,3.6,9719,7021.641523891649
IT_268958,2014-02-10,0,364,1,0,0.2,3898,2376.4682356459325
IT_268994,2014-02-10,0,320,0,1,7.0,21692,5088.707428571429
IT_269018,2014-02-10,20,55,0,2,1.9,7188,2578.162679591546
IT_269029,2014-02-10,20,148,0,0,1.1,3326,1685.7405875883082
IT_269056,2014-02-10,21,310,0,0,11.1,9410,6739.831208505988
IT_269067,2014-02-10,21,355,0,2,7.8,10916,6518.946785714285
IT_269105,2014-02-11,0,364,1,0,0.3,4403,2738.1802970648077
IT_269172,2014-02-11,20,55,0,2,1.0,5004,2987.0831920849414
IT_269213,2014-02-11,21,443,0,2,1.9,8270,5833.267039868732
IT_269221,2014-02-11,21,353,0,0,1.8,11687,6727.824666666666
IT_269236,2014-02-11,21,449,10,0,4.2,11412,8182.8893333333335
IT_269267,2014-02-12,0,3,0,0,0.4,4144,2625.6373756847506
IT_269290,2014-02-12,0,286,0,0,0.2,5906,3377.4257123936386
IT_269308,2014-02-12,1,132,0,0,281.1,11120,2204.2153890562254
IT_269317,2014-02-12,20,55,0,2,3.1,4631,1907.3093249211722
IT_269327,2014-02-12,20,115,0,0,0.5,4952,3258.2299756305188
IT_269384,2014-02-13,0,364,1,0,0.3,5009,2816.0439543545567
IT_269420,2014-02-13,0,450,0,0,6.6,4432,1569.4584936076747
IT_269451,2014-02-13,1,132,0,0,389.6,11399,2301.426055722892
IT_269468,2014-02-13,18,23,6,2,2229.0,3297,1103.4953810435277
IT_269520,2014-02-13,21,296,0,0,0.0,9809,6933.789525215489
IT_269525,2014-02-13,21,37,0,0,31.4,9179,6548.275166207354
IT_269528,2014-02-13,21,310,0,0,10.1,9004,6590.779090686847
IT_269532,2014-02-13,21,353,0,0,1.7,10889,6611.120904761906
IT_269540,2014-02-13,21,446,10,0,57.2,8869,6094.0263095238115
IT_269546,2014-02-13,21,449,10,0,2.8,9577,6856.975701565936
IT_269559,2014-02-13,21,65,0,0,475.5,5835,4041.393245098039
IT_269606,2014-02-14,0,268,0,2,13.0,5344,1465.3646932301501
IT_269639,2014-02-14,0,320,0,0,5.8,26118,4256.373857142858
IT_269689,2014-02-14,20,55,0,2,3.0,7462,3069.834586603771
IT_269705,2014-02-14,20,148,0,0,0.5,4090,1980.1637581577131
IT_269742,2014-02-14,21,310,0,0,16.5,7613,5475.89914918207
IT_269748,2014-02-14,21,14,11,0,20.8,8271,5843.373072871574
IT_269759,2014-02-14,21,449,10,0,3.4,10171,7398.097360028859
IT_269769,2014-02-14,21,338,0,0,1.6,8672,6343.96886796537
IT_269784,2014-02-14,5,121,0,0,4.8,4171,1694.8324947436504
IT_269785,2014-02-14,5,98,0,0,7.2,4212,1566.1990516977814
IT_269813,2014-02-15,0,268,0,2,20.8,5779,1526.3712719986972
IT_269834,2014-02-15,0,282,0,2,9.6,7419,3284.791661687633
IT_269899,2014-02-15,18,23,14,2,3192.5,4568,1458.7597303490754
IT_269900,2014-02-15,18,23,5,2,0.0,3841,1784.5640018796994
IT_269903,2014-02-15,18,23,12,2,0.0,12520,4344.795987806245
IT_269907,2014-02-15,20,55,0,2,5.7,4911,1779.6010720018799
IT_269923,2014-02-15,20,148,0,0,2.3,4031,1778.1804081778353
IT_269943,2014-02-15,20,116,0,0,0.9,7061,3266.3104912274894
IT_269964,2014-02-15,21,310,0,0,19.0,7580,5473.093967363888
IT_269969,2014-02-15,21,353,0,0,2.4,11474,6728.249833333335
IT_269971,2014-02-15,21,14,11,0,15.3,7612,5535.8899092651
IT_269976,2014-02-15,21,446,10,0,64.1,8957,6146.801524658526
IT_269984,2014-02-15,21,231,15,0,2.3,10066,7465.444633838385
IT_269996,2014-02-15,21,65,0,0,516.3,6422,4266.414880952381
IT_270011,2014-02-15,22,230,0,1,33.4,13334,8037.385357142859
IT_270025,2014-02-16,0,3,0,0,0.8,4366,2483.131469218089
IT_270029,2014-02-16,0,70,0,0,0.6,6313,3272.0703056745206
IT_270036,2014-02-16,0,268,0,2,13.1,5155,1516.988364693349
IT_270057,2014-02-16,0,294,0,2,15.4,8033,2588.146328804959
IT_270086,2014-02-16,20,55,0,2,0.5,3415,1609.6736388212073
IT_270129,2014-02-16,21,449,10,0,3.5,9746,6969.831305942931
IT_270157,2014-02-17,0,364,1,0,0.4,4747,2733.754264843006
IT_270254,2014-02-17,4,297,0,0,0.7,16977,11921.69985714286
IT_270264,2014-02-17,18,23,12,2,0.0,11237,4636.777313492063
IT_270268,2014-02-17,20,55,0,2,0.9,4208,2255.5970483791443
IT_270282,2014-02-17,20,148,0,0,1.8,3718,1692.700894346938
IT_270297,2014-02-17,20,115,0,0,0.4,3912,2624.774817156527
IT_270330,2014-02-17,21,353,0,0,3.0,10362,7620.373613095237
IT_270332,2014-02-17,21,14,11,0,16.9,7954,5721.288051567726
IT_270341,2014-02-17,21,365,0,0,1.4,5623,4174.412142594828
IT_270342,2014-02-17,21,449,10,0,4.6,9967,7260.56612856588
IT_270394,2014-02-18,0,364,1,0,0.2,4433,2666.534842519353
IT_270427,2014-02-18,0,436,1,0,2.7,5420,2397.655356933097
IT_270428,2014-02-18,0,450,0,2,8.1,17468,4133.826297388254
IT_270485,2014-02-18,20,55,0,2,2.9,4988,2039.91864360098
IT_270500,2014-02-18,20,148,0,0,0.8,3188,1668.9432509170424
IT_270537,2014-02-18,21,310,0,0,9.6,6800,4892.560849185553
IT_270543,2014-02-18,21,353,0,0,3.2,10354,7609.637779761903
IT_270545,2014-02-18,21,14,11,0,21.2,8155,5863.741008408894
IT_270549,2014-02-18,21,446,10,0,63.1,8345,6059.028170995672
IT_270556,2014-02-18,21,365,0,0,0.6,6292,4448.35920889356
IT_270566,2014-02-18,21,338,0,0,2.7,7648,5376.208286166095
IT_270628,2014-02-19,0,320,0,0,15.8,21665,5313.986487179486
IT_270642,2014-02-19,20,55,0,2,2.6,4725,2033.2678903680107
IT_270674,2014-02-19,21,353,0,0,3.4,9652,6876.042215768399
IT_270675,2014-02-19,21,14,11,0,28.9,7325,5169.606997730339
IT_270682,2014-02-19,21,449,10,0,4.5,8713,6348.5989404761895
IT_270716,2014-02-20,0,364,1,0,0.4,4841,2782.765798176339
IT_270747,2014-02-20,0,282,0,2,22.4,8004,3091.3021491587606
IT_270839,2014-02-20,20,148,0,0,1.2,4347,2133.2141851025794
IT_270873,2014-02-20,21,437,10,0,95.8,6589,4565.930084795322
IT_270887,2014-02-20,21,14,11,0,28.9,7536,5364.986249521563
IT_270898,2014-02-20,21,449,10,0,4.4,9591,6958.145501682488
IT_270943,2014-02-21,0,364,1,0,0.3,3806,2425.7705852130325
IT_270951,2014-02-21,0,268,0,2,15.0,5608,1516.896753920369
IT_270974,2014-02-21,0,294,0,2,19.5,18767,5732.741333333333
IT_270980,2014-02-21,0,450,0,2,12.7,16091,4249.687141976692
IT_271071,2014-02-21,20,148,0,0,1.0,3184,1566.047460176972
IT_271121,2014-02-21,21,274,10,0,2.9,8867,6410.803201341541
IT_271158,2014-02-22,7,27,0,0,11.0,10176,6103.162190476189
IT_271172,2014-02-22,0,364,1,0,0.4,4325,2442.8264530773577
IT_271207,2014-02-22,0,450,0,0,0.0,5792,3088.4295590587267
IT_271254,2014-02-22,17,358,0,3,22.7,23684,5419.223666666666
IT_271308,2014-02-22,21,310,0,0,0.0,6955,5007.123667327434
IT_271313,2014-02-22,21,134,10,0,18.8,10455,7528.706355519482
IT_271349,2014-02-23,7,27,0,0,13.2,11098,6916.633500000001
IT_271365,2014-02-23,0,364,1,0,0.4,4064,2317.158865659688
